symbol,isin,name,currency,size,domicile,exchange,instrument,ter,ticker,wkn
LU1681047236,LU1681047236,Amundi Core EURO STOXX 50 UCITS ETF EUR Acc,EUR,3083.0,Luxembourg,"gettex, XETRA, London, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.09,V50A,A2H59L
LU1681049018,LU1681049018,Amundi S&P 500 Swap UCITS ETF USD Acc,USD,3059.0,Luxembourg,"gettex, London, Euronext Paris, SIX Swiss Exchange, Euronext Amsterdam",ETF,0.15,10AP,A2H575
IE00BM67HK77,IE00BM67HK77,Xtrackers MSCI World Health Care UCITS ETF 1C,USD,3046.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.25,XDWH,A113FD
IE000Y77LGG9,IE000Y77LGG9,Amundi MSCI World SRI Climate Paris Aligned UCITS ETF Acc,EUR,3039.0,Ireland,"gettex, XETRA, Euronext Paris, Borsa Italiana, Euronext Amsterdam",ETF,0.18,XAMB,ETF143
LU2573967036,LU2573967036,Amundi Core MSCI Emerging Markets Swap UCITS ETF Acc,USD,3023.0,Luxembourg,"gettex, London, Borsa Italiana",ETF,0.14,AE51,ETF028
LU1681045370,LU1681045370,Amundi MSCI Emerging Markets Swap UCITS ETF EUR Acc,EUR,3023.0,Luxembourg,"gettex, XETRA, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.2,AMEM,A2H58J
LU1971906802,LU1971906802,UBS EURO STOXX 50 ESG UCITS ETF EUR dis,EUR,3016.0,Luxembourg,"gettex, XETRA, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.1,UET5,A2PGD1
IE00BQQP9F84,IE00BQQP9F84,VanEck Gold Miners UCITS ETF,USD,2996.0,Ireland,"gettex, XETRA, London, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.53,G2X,A12CCL
IE0006IP4XZ8,IE0006IP4XZ8,Amundi MSCI USA ESG Broad Transition UCITS ETF Acc,EUR,2996.0,Ireland,"XETRA, Euronext Paris, SIX Swiss Exchange",ETF,0.07,WEB2,ETF058
IE00BMC38736,IE00BMC38736,VanEck Semiconductor UCITS ETF,USD,2990.0,Ireland,"gettex, XETRA, London, Euronext Paris, SIX Swiss Exchange, Borsa Italiana",ETF,0.35,VVSM,A2QC5J
JE00B1VS3333,JE00B1VS3333,WisdomTree Physical Silver,USD,2980.0,Jersey,"gettex, XETRA, London, Euronext Paris, Borsa Italiana, Euronext Amsterdam",ETC,0.49,VZLC,A0N6XJ
IE00BD6FTQ80,IE00BD6FTQ80,Invesco Bloomberg Commodity UCITS ETF Acc,USD,2974.0,Ireland,"London, Borsa Italiana",ETF,0.19,CMOD,A2AUD2
FR0011550185,FR0011550185,BNP Paribas Easy S&P 500 UCITS ETF EUR,EUR,2965.0,France,"gettex, XETRA, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.14,ESEE,A1W4DP
LU1291099718,LU1291099718,BNP Paribas Easy MSCI Europe Min TE UCITS ETF,EUR,2963.0,Luxembourg,"gettex, XETRA, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.15,EEUX,A2AL1V
IE00B52VJ196,IE00B52VJ196,iShares MSCI Europe SRI UCITS ETF (Acc),EUR,2958.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.2,IUSK,A1H7ZS
IE00BP3QZ825,IE00BP3QZ825,iShares Edge MSCI World Momentum Factor UCITS ETF (Acc),USD,2955.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.25,IS3R,A12ATF
IE00BYZK4552,IE00BYZK4552,iShares Automation & Robotics UCITS ETF,USD,2954.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.4,2B76,A2ANH0
IE00B52MJY50,IE00B52MJY50,iShares Core MSCI Pacific ex Japan UCITS ETF (Acc),USD,2882.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.2,SXR1,A0YEDR
LU1681046261,LU1681046261,Amundi Euro Government tilted Green Bond UCITS ETF Acc,EUR,2864.0,Luxembourg,"gettex, XETRA, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.14,CB3G,A2H57U
IE00BYVJRP78,IE00BYVJRP78,iShares MSCI EM SRI UCITS ETF,USD,2842.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.25,QDVS,A2AFCZ
IE00BDFGJ627,IE00BDFGJ627,iShares USD Floating Rate Bond UCITS ETF USD (Acc),USD,2836.0,Ireland,"gettex, London",ETF,0.1,QDV4,A2JE3Z
IE00BL25JM42,IE00BL25JM42,Xtrackers MSCI World Value UCITS ETF 1C,USD,2835.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.25,XDEV,A1103E
IE00B6YX5D40,IE00B6YX5D40,SPDR S&P US Dividend Aristocrats UCITS ETF,USD,2835.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.35,SPYD,A1JKS0
IE00B1FZS798,IE00B1FZS798,iShares USD Treasury Bond 7-10yr UCITS ETF (Dist),USD,2833.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.07,IUSM,A0LGP4
IE00BJQRDM08,IE00BJQRDM08,Invesco MSCI USA Universal Screened UCITS ETF Acc,USD,2803.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.09,ESGU,A2PHLP
LU0496786574,LU0496786574,Amundi Core S&P 500 Swap UCITS ETF EUR Dist,EUR,2798.0,Luxembourg,"gettex, XETRA, Euronext Paris, Stuttgart, Borsa Italiana",ETF,0.05,LYPS,LYX0FS
IE00BG36TC12,IE00BG36TC12,Xtrackers MSCI Japan ESG UCITS ETF 1C,USD,2785.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.2,XZMJ,A2JHSE
DE000A0Q4R85,DE000A0Q4R85,iShares MSCI Brazil UCITS ETF (DE) USD (Acc),USD,2774.0,Germany,"XETRA, SIX Swiss Exchange, Borsa Italiana",ETF,0.31,4BRZ,A0Q4R8
IE00BLRPN388,IE00BLRPN388,Fidelity Emerging Markets Equity Research Enhanced UCITS ETF ACC-USD,USD,2770.0,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.3,FYER,A2P2QA
IE00BZ163G84,IE00BZ163G84,Vanguard EUR Corporate Bond UCITS ETF (EUR) Distributing,EUR,2769.0,Ireland,"gettex, XETRA, London, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.07,VECP,A143JK
IE00BKS7L097,IE00BKS7L097,Invesco S&P 500 Scored & Screened UCITS ETF Acc,USD,2753.0,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.09,5ESG,A2PX8A
IE000OULL4R4,IE000OULL4R4,UBS MSCI USA NSL UCITS ETF USD acc,USD,2738.0,Ireland,"gettex, XETRA, SIX Swiss Exchange, Borsa Italiana",ETF,0.09,CSY1,A40EWW
DE000A0D8Q07,DE000A0D8Q07,iShares EURO STOXX UCITS ETF (DE),EUR,2731.0,Germany,"gettex, XETRA, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.2,EXSI,A0D8Q0
LU2009202107,LU2009202107,Amundi MSCI Emerging Ex China UCITS ETF Acc,USD,2730.0,Luxembourg,"gettex, XETRA, London, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.15,EMXC,LYX99G
IE00B5SSQT16,IE00B5SSQT16,HSBC MSCI Emerging Markets UCITS ETF USD,USD,2729.0,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.15,H410,A1JCMZ
IE00B52SFT06,IE00B52SFT06,iShares MSCI USA UCITS ETF (Acc),USD,2716.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.07,SXR4,A0YEDU
FR0010510800,FR0010510800,Amundi EUR Overnight Return UCITS ETF Acc,EUR,2711.0,France,"gettex, XETRA, London, Euronext Paris, Stuttgart, Borsa Italiana",ETF,0.1,L8I3,LYX0B6
LU2037748774,LU2037748774,Amundi Index Euro Corporate SRI 0-3 Y UCITS ETF DR (C),EUR,2705.0,Luxembourg,"gettex, XETRA, Euronext Paris, Borsa Italiana",ETF,0.12,ECR3,A2PQEM
IE00BF4G7183,IE00BF4G7183,JPMorgan Europe Research Enhanced Index Equity (ESG) UCITS ETF EUR (acc),EUR,2697.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.23,JREE,A2DWM4
IE00BRKWGL70,IE00BRKWGL70,Invesco S&P 500 EUR Hedged UCITS ETF,EUR,2668.0,Ireland,"gettex, XETRA, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.05,E500,A12DYR
LU2581375073,LU2581375073,Xtrackers MSCI USA Swap UCITS ETF 1D,USD,2635.0,Luxembourg,"gettex, XETRA, London",ETF,0.07,XUSW,DBX0TQ
IE0009HF1MK9,IE0009HF1MK9,Amundi Prime All Country World UCITS ETF Dist,USD,2634.0,Ireland,"gettex, XETRA, London, SIX Swiss Exchange",ETF,0.07,WEBG,ETF150
LU0322253906,LU0322253906,Xtrackers MSCI Europe Small Cap UCITS ETF 1C 1C,USD,2624.0,Luxembourg,"gettex, XETRA, London, Stuttgart, Borsa Italiana",ETF,0.3,XXSC,DBX1AU
IE00B3VVMM84,IE00B3VVMM84,Vanguard FTSE Emerging Markets UCITS ETF (USD) Distributing,USD,2618.0,Ireland,"gettex, XETRA, London, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.17,VFEM,A1JX51
IE00BGYWFK87,IE00BGYWFK87,Vanguard USD Corporate Bond UCITS ETF Accumulating,USD,2606.0,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.07,VUCE,A2PCCH
IE00BYVJRR92,IE00BYVJRR92,iShares MSCI USA SRI UCITS ETF USD (Acc),USD,2568.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.2,QDVR,A2AFC0
IE00BHZPJ015,IE00BHZPJ015,iShares MSCI EMU ESG Enhanced CTB UCITS ETF EUR (Acc),EUR,2557.0,Ireland,"gettex, XETRA, SIX Swiss Exchange, Borsa Italiana",ETF,0.12,EDM4,A2PCB1
IE000FSN19U2,IE000FSN19U2,Amundi Core MSCI USA UCITS ETF Acc,USD,2554.0,Ireland,"gettex, XETRA, SIX Swiss Exchange, Borsa Italiana",ETF,0.03,WEBH,ETF154
LU2195226068,LU2195226068,Amundi S&P Eurozone Climate Paris Aligned UCITS ETF Acc,EUR,2549.0,Luxembourg,"gettex, XETRA, London, Euronext Paris, SIX Swiss Exchange, Borsa Italiana",ETF,0.2,ZPAB,LYX05H
DE0006289382,DE0006289382,iShares Dow Jones Global Titans 50 UCITS ETF (DE) EUR (Dist),EUR,2544.0,Germany,"gettex, XETRA, Stuttgart",ETF,0.51,EXI2,628938
IE00BM67HL84,IE00BM67HL84,Xtrackers MSCI World Financials UCITS ETF 1C,USD,2509.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.25,XDWF,A113FE
IE0002W8NB38,IE0002W8NB38,iShares MSCI USA Swap UCITS ETF USD (Acc),USD,2485.0,Ireland,"gettex, Euronext Paris, SIX Swiss Exchange, Euronext Amsterdam",ETF,0.05,N810,A3DRMM
JE00B7VG2M16,JE00B7VG2M16,WisdomTree Physical Gold - GBP Daily Hedged,GBP,2485.0,Jersey,London,ETC,0.12,GBSP,A2BGRJ
LU0290356871,LU0290356871,Xtrackers Eurozone Government Bond 1-3 UCITS ETF 1C,EUR,2480.0,Luxembourg,"gettex, XETRA, Stuttgart, Borsa Italiana",ETF,0.15,DBXP,DBX0AD
IE00BKX55R35,IE00BKX55R35,Vanguard FTSE North America UCITS ETF (USD) Distributing,USD,2461.0,Ireland,"gettex, XETRA, London, Euronext Paris, Stuttgart, SIX Swiss Exchange, Euronext Amsterdam",ETF,0.08,VNRT,A12CXY
IE00BFMXYP42,IE00BFMXYP42,Vanguard FTSE 100 UCITS ETF (GBP) Accumulating,GBP,2461.0,Ireland,"gettex, XETRA, London",ETF,0.09,VUKG,A2PFN4
IE000OJ5TQP4,IE000OJ5TQP4,HANetf Future of Defence UCITS ETF,USD,2448.0,Ireland,"gettex, XETRA, London, Euronext Paris, SIX Swiss Exchange, Borsa Italiana",ETF,0.49,ASWC,A3EB9T
IE000QQ8Z0D8,IE000QQ8Z0D8,Amundi MSCI USA ESG Broad Transition UCITS ETF Dist,EUR,2427.0,Ireland,"gettex, XETRA, Euronext Paris, Borsa Italiana",ETF,0.07,LYYB,ETF059
LU1681048804,LU1681048804,Amundi S&P 500 Swap UCITS ETF EUR Acc,EUR,2427.0,Luxembourg,"gettex, XETRA, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.15,AUM5,A2H573
IE00BYXYYL56,IE00BYXYYL56,iShares USD High Yield Corporate Bond UCITS ETF USD (Acc),USD,2401.0,Ireland,"gettex, London, SIX Swiss Exchange",ETF,0.5,IS00,A2DN9Y
IE00BYYW2V44,IE00BYYW2V44,SPDR S&P 500 EUR Hedged UCITS ETF,EUR,2400.0,Ireland,"gettex, XETRA, SIX Swiss Exchange, Borsa Italiana",ETF,0.05,SPPE,A2AGXP
IE00BGYWT403,IE00BGYWT403,Vanguard EUR Corporate Bond UCITS ETF Accumulating,EUR,2374.0,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.07,VECA,A2PA8G
DE000A1E0HR8,DE000A1E0HR8,Xtrackers Physical Gold ETC (EUR),USD,2369.0,Jersey,"gettex, XETRA, London, Stuttgart, Borsa Italiana",ETC,0.25,XAD5,A1E0HR
IE00BYPLS672,IE00BYPLS672,L&G Cyber Security UCITS ETF,USD,2357.0,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.69,USPY,A14WU5
IE00BD1F4M44,IE00BD1F4M44,iShares Edge MSCI USA Value Factor UCITS ETF,USD,2357.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange",ETF,0.2,QDVI,A2AP35
IE000UZTA1X0,IE000UZTA1X0,Amundi S&P 500 Climate Paris Aligned UCITS ETF Dist,USD,2341.0,Ireland,"gettex, XETRA",ETF,0.07,WEBP,ETF136
IE00B43HR379,IE00B43HR379,iShares S&P 500 Health Care Sector UCITS ETF (Acc),USD,2319.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange",ETF,0.15,QDVG,A142NZ
IE00B1FZS681,IE00B1FZS681,iShares Euro Government Bond 3-5yr UCITS ETF,EUR,2312.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.15,IBCN,A0LGP6
IE00BYZTVV78,IE00BYZTVV78,iShares EUR Corporate Bond 0-3yr ESG SRI UCITS ETF EUR (Dist),EUR,2309.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.12,QDVL,A142NU
LU1481202692,LU1481202692,BNP Paribas Easy JPM ESG EMU Government Bond IG UCITS ETF,EUR,2289.0,Luxembourg,"gettex, XETRA, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.15,JBEM,A2DH5P
LU0533033667,LU0533033667,Amundi MSCI World Information Technology UCITS ETF EUR Acc,EUR,2286.0,Luxembourg,"gettex, XETRA, Euronext Paris, Stuttgart, Borsa Italiana",ETF,0.3,LYPG,LYX0GP
LU1681042609,LU1681042609,Amundi MSCI Europe ESG Broad Transition UCITS ETF - EUR (C),EUR,2284.0,Luxembourg,"gettex, XETRA, London, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.12,CEUG,A2H567
DE0006289309,DE0006289309,iShares EURO STOXX Banks 30-15 UCITS ETF (DE),EUR,2267.0,Germany,"gettex, XETRA, Stuttgart, SIX Swiss Exchange",ETF,0.52,EXX1,628930
IE00B95PGT31,IE00B95PGT31,Vanguard FTSE Japan UCITS ETF (USD) Distributing,USD,2262.0,Ireland,"gettex, XETRA, London, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.1,VJPN,A1T8FU
IE00B8FHGS14,IE00B8FHGS14,iShares Edge MSCI World Minimum Volatility UCITS ETF USD (Acc),USD,2250.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.3,IQQ0,A1J781
IE00BDBRDM35,IE00BDBRDM35,iShares Core Global Aggregate Bond UCITS ETF EUR Hedged (Acc),EUR,2246.0,Ireland,"gettex, XETRA, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.1,EUNA,A2H6ZT
LU0977261329,LU0977261329,UBS MSCI Switzerland 20/35 UCITS ETF CHF acc,CHF,2234.0,Luxembourg,"gettex, SIX Swiss Exchange, Borsa Italiana",ETF,0.2,FRCF,A1W6DC
IE00BLDGH553,IE00BLDGH553,iShares EUR Government Bond Climate UCITS ETF EUR (Acc),EUR,2232.0,Ireland,"gettex, XETRA, SIX Swiss Exchange, Borsa Italiana",ETF,0.09,SECA,A2P2A7
LU1931974775,LU1931974775,Amundi Prime Japan UCITS ETF DR (D),JPY,2224.0,Luxembourg,"gettex, XETRA, London, Stuttgart, Borsa Italiana",ETF,0.05,PR1J,A2PBLK
IE00063GNWK1,IE00063GNWK1,UBS MSCI USA Selection UCITS ETF USD acc,USD,2200.0,Ireland,"gettex, XETRA, SIX Swiss Exchange, Borsa Italiana",ETF,0.1,CSY2,A40EWX
IE00BYXYYN70,IE00BYXYYN70,iShares US Mortgage Backed Securities UCITS ETF (Acc),USD,2198.0,Ireland,"London, SIX Swiss Exchange",ETF,0.28,IMBA,A2DN9T
IE00BL25JL35,IE00BL25JL35,Xtrackers MSCI World Quality UCITS ETF 1C 1C,USD,2198.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.25,XDEQ,A1103D
IE00B1XNHC34,IE00B1XNHC34,iShares Global Clean Energy Transition UCITS ETF USD (Dist),USD,2182.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.65,IQQH,A0MW0M
IE00B1FZSC47,IE00B1FZSC47,iShares USD TIPS UCITS ETF USD (Acc),USD,2178.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.1,IUST,A0LGP8
IE000RHYOR04,IE000RHYOR04,iShares EUR Ultrashort Bond UCITS ETF EUR (Acc),EUR,2170.0,Ireland,"gettex, XETRA",ETF,0.09,ERNX,A3DJQJ
IE000COQKPO9,IE000COQKPO9,Invesco Nasdaq-100 ESG UCITS ETF Acc,USD,2152.0,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.25,N1ES,A3CZGT
DE0005933923,DE0005933923,iShares MDAX UCITS ETF (DE),EUR,2128.0,Germany,"gettex, XETRA, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.51,EXS3,593392
IE00BQN1K901,IE00BQN1K901,iShares Edge MSCI Europe Value Factor UCITS ETF,EUR,2124.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.25,CEMS,A12DPP
IE00B9M6RS56,IE00B9M6RS56,iShares J.P. Morgan USD EM Bond EUR Hedged UCITS ETF (Dist),EUR,2119.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.5,IS3C,A1W0MQ
LU0846194776,LU0846194776,Xtrackers MSCI EMU UCITS ETF 1D,EUR,2119.0,Luxembourg,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.12,XD5E,DBX0GJ
LU2008760592,LU2008760592,BNP Paribas Easy EUR Corporate Bond SRI PAB 1-3Y UCITS ETF,EUR,2117.0,Luxembourg,"gettex, XETRA, Euronext Paris, SIX Swiss Exchange, Borsa Italiana",ETF,0.15,ASR3,A2PP8B
LU1650487413,LU1650487413,Amundi Euro Government Bond 1-3Y UCITS ETF Acc,EUR,2111.0,Luxembourg,"gettex, XETRA, Euronext Paris, Stuttgart, Borsa Italiana",ETF,0.15,LYQ2,LYX0XH
IE000716YHJ7,IE000716YHJ7,Invesco FTSE All-World UCITS ETF Acc,USD,2108.0,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.15,FWIA,A3D7QX
IE000U9J8HX9,IE000U9J8HX9,JPMorgan Nasdaq Equity Premium Income Active UCITS ETF USD (dist),USD,2107.0,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.35,JEQP,A40FFF
IE00B4PY7Y77,IE00B4PY7Y77,iShares USD High Yield Corporate Bond UCITS ETF USD (Dist),USD,2107.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.5,IS0R,A1H5UN
IE00B4JNQZ49,IE00B4JNQZ49,iShares S&P 500 Financials Sector UCITS ETF (Acc),USD,2096.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange",ETF,0.15,QDVH,A142NY
LU0950670850,LU0950670850,UBS MSCI United Kingdom UCITS ETF GBP acc,GBP,2086.0,Luxembourg,"London, SIX Swiss Exchange, Borsa Italiana",ETF,0.2,UC64,A1W3AB
IE00B3VTMJ91,IE00B3VTMJ91,iShares Euro Government Bond 1-3yr UCITS ETF (Acc),EUR,2072.0,Ireland,"gettex, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.15,SXRN,A0X8SK
CH0226976816,CH0226976816,iShares Core CHF Corporate Bond ETF (CH) CHF (Dist),CHF,2070.0,Switzerland,SIX Swiss Exchange,ETF,0.15,CHCORP,A1W8RF
IE00B14X4Q57,IE00B14X4Q57,iShares Euro Government Bond 1-3yr UCITS ETF (Dist),EUR,2057.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.15,IBCA,A0J205
IE00BK5BQW10,IE00BK5BQW10,Vanguard FTSE North America UCITS ETF (USD) Accumulating,USD,2053.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.08,VNRA,A2PLBJ
IE000O5FBC47,IE000O5FBC47,Amundi S&P 500 Climate Paris Aligned UCITS ETF Acc,USD,2040.0,Ireland,"gettex, XETRA, London, Euronext Paris, SIX Swiss Exchange, Borsa Italiana",ETF,0.07,ZPA5,ETF137
IE000LAP5Z18,IE000LAP5Z18,Amundi S&P 500 Equal Weight ESG UCITS ETF Acc,USD,2027.0,Ireland,"gettex, XETRA, SIX Swiss Exchange, Borsa Italiana",ETF,0.18,WELE,A3DH0B
LU0484968812,LU0484968812,Xtrackers II EUR Corporate Bond SRI PAB UCITS ETF 1D,EUR,2023.0,Luxembourg,"gettex, XETRA, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.16,XB4F,DBX0E8
IE0032523478,IE0032523478,iShares Euro Corporate Bond Large Cap UCITS ETF,EUR,2023.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.09,IBCS,778928
IE00BLRPPV00,IE00BLRPPV00,Vanguard U.S. Treasury 0-1 Year Bond UCITS ETF (USD) Accumulating,USD,2022.0,Ireland,"gettex, XETRA, London, Borsa Italiana",ETF,0.05,VUCF,A2P66X
IE00BK5BQX27,IE00BK5BQX27,Vanguard FTSE Developed Europe UCITS ETF (EUR) Accumulating,EUR,2019.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.1,VWCG,A2PLBK
IE00BD4TXS21,IE00BD4TXS21,UBS Core MSCI USA UCITS ETF USD acc,USD,2016.0,Ireland,"gettex, XETRA, SIX Swiss Exchange, Borsa Italiana",ETF,0.06,4UBB,A2ARF7
IE00BD9MMF62,IE00BD9MMF62,JPMorgan EUR Ultra-Short Income UCITS ETF - EUR (Acc),EUR,2013.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.18,JEST,A2JG3C
IE00BMW42306,IE00BMW42306,iShares MSCI Europe Financials Sector UCITS ETF EUR (Acc),EUR,2005.0,Ireland,"gettex, XETRA, London",ETF,0.18,ESIF,A2QBZ4
IE00B3F81409,IE00B3F81409,iShares Core Global Aggregate Bond UCITS ETF USD (Dist),USD,1999.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange",ETF,0.1,EUNU,A0RGEQ
IE00B14X4S71,IE00B14X4S71,iShares USD Treasury Bond 1-3yr UCITS ETF (Dist),USD,1999.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.07,IUSU,A0J202
IE00BGYWSV06,IE00BGYWSV06,Vanguard USD Corporate 1-3 Year Bond UCITS ETF Accumulating,USD,1978.0,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.09,VAGY,A2PCCG
LU0290355717,LU0290355717,Xtrackers II Eurozone Government Bond UCITS ETF 1C,EUR,1977.0,Luxembourg,"gettex, XETRA, London, Stuttgart, Borsa Italiana",ETF,0.07,XGLE,DBX0AC
DE000A1EK0G3,DE000A1EK0G3,Xtrackers Physical Gold EUR Hedged ETC,EUR,1969.0,Jersey,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETC,0.59,XAD1,A1EK0G
IE00B5L65R35,IE00B5L65R35,iShares GBP Corporate Bond 0-5yr UCITS ETF,GBP,1965.0,Ireland,"London, SIX Swiss Exchange",ETF,0.2,IS15,A1C3NF
IE00B1TXK627,IE00B1TXK627,iShares Global Water UCITS ETF,USD,1960.0,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.65,IQQQ,A0MM0S
IE00BFM6TC58,IE00BFM6TC58,iShares USD Treasury Bond 20+yr UCITS ETF USD (Acc),USD,1957.0,Ireland,"gettex, London",ETF,0.07,SXRC,A2JKTZ
LU1079841513,LU1079841513,Ossiam Shiller Barclays CAPE® US Sector Value TR UCITS ETF 1C (USD),USD,1938.0,Luxembourg,"gettex, XETRA, London, SIX Swiss Exchange",ETF,0.65,EUPC,A116QW
LU2244387457,LU2244387457,BNP Paribas Easy JPM ESG EMU Government Bond IG 3-5Y UCITS ETF (Acc),EUR,1937.0,Luxembourg,"gettex, XETRA, Euronext Paris, SIX Swiss Exchange, Borsa Italiana",ETF,0.15,ASRE,A2QMK2
