isin,ticker,exchange,name,currency,ter
IE00B9F5YL18,VGEJ,XETRA,Vanguard FTSE Developed Asia Pacific ex Japan UCITS ETF Distributing,EUR,0.15
IE00058MW3M8,S500H,Borsa Italiana,Amundi S&P 500 Screened UCITS ETF Acc EUR Hedged,EUR,0.28
IE00058MW3M8,S500H,Euronext Paris,Amundi S&P 500 Screened UCITS ETF Acc EUR Hedged,EUR,0.28
IE00BHZRR030,FLXK,gettex,Franklin FTSE Korea UCITS ETF,EUR,0.09
IE00BHZRR030,FLXK,Stuttgart Stock Exchange,Franklin FTSE Korea UCITS ETF,EUR,0.09
IE00BHZRR030,FLXK,Borsa Italiana,Franklin FTSE Korea UCITS ETF,EUR,0.09
IE00BHZRR030,FLXK,Euronext Amsterdam,Franklin FTSE Korea UCITS ETF,EUR,0.09
IE00BHZRR030,FLXK,London Stock Exchange,Franklin FTSE Korea UCITS ETF,USD,0.09
IE00BHZRR030,FLRK,London Stock Exchange,Franklin FTSE Korea UCITS ETF,GBP,0.09
IE00BHZRR030,FLXK,SIX Swiss Exchange,Franklin FTSE Korea UCITS ETF,USD,0.09
IE00BHZRR030,FLXK,XETRA,Franklin FTSE Korea UCITS ETF,EUR,0.09
LU1484799843,4UBF,gettex,UBS BBG MSCI Euro Area Liquid Corp Sustainable UCITS ETF EUR acc,EUR,0.13
LU1484799843,CBSEUA,SIX Swiss Exchange,UBS BBG MSCI Euro Area Liquid Corp Sustainable UCITS ETF EUR acc,EUR,0.13
LU1484799843,4UBF,XETRA,UBS BBG MSCI Euro Area Liquid Corp Sustainable UCITS ETF EUR acc,EUR,0.13
IE00B0M63060,IUKD,London Stock Exchange,iShares UK Dividend UCITS ETF,GBX,0.4
IE00B0M63060,IQQD,gettex,iShares UK Dividend UCITS ETF,EUR,0.4
IE00B0M63060,IQQD,Stuttgart Stock Exchange,iShares UK Dividend UCITS ETF,EUR,0.4
IE00B0M63060,IUKD,Borsa Italiana,iShares UK Dividend UCITS ETF,EUR,0.4
IE00B0M63060,IUKD,SIX Swiss Exchange,iShares UK Dividend UCITS ETF,CHF,0.4
IE00B0M63060,IQQD,XETRA,iShares UK Dividend UCITS ETF,EUR,0.4
IE00B14X4N27,IEUX,London Stock Exchange,iShares MSCI Europe ex-UK UCITS ETF,GBX,0.4
IE00B14X4N27,IQQU,gettex,iShares MSCI Europe ex-UK UCITS ETF,EUR,0.4
IE00B14X4N27,IQQU,Stuttgart Stock Exchange,iShares MSCI Europe ex-UK UCITS ETF,EUR,0.4
IE00B14X4N27,IEUX,Borsa Italiana,iShares MSCI Europe ex-UK UCITS ETF,EUR,0.4
IE00B14X4N27,IEUX,Euronext Amsterdam,iShares MSCI Europe ex-UK UCITS ETF,EUR,0.4
IE00B14X4N27,IEUX,SIX Swiss Exchange,iShares MSCI Europe ex-UK UCITS ETF,CHF,0.4
IE00B14X4N27,IQQU,XETRA,iShares MSCI Europe ex-UK UCITS ETF,EUR,0.4
LU1681046774,KX1G,gettex,Amundi Euro Lowest Rated IG Government Bond UCITS ETF EUR Acc,EUR,0.14
LU1681046774,KX1G,Stuttgart Stock Exchange,Amundi Euro Lowest Rated IG Government Bond UCITS ETF EUR Acc,EUR,0.14
LU1681046774,X1G,Borsa Italiana,Amundi Euro Lowest Rated IG Government Bond UCITS ETF EUR Acc,EUR,0.14
LU1681046774,X1G,Euronext Paris,Amundi Euro Lowest Rated IG Government Bond UCITS ETF EUR Acc,EUR,0.14
LU1681046774,X1G,SIX Swiss Exchange,Amundi Euro Lowest Rated IG Government Bond UCITS ETF EUR Acc,EUR,0.14
LU1681046774,KX1G,XETRA,Amundi Euro Lowest Rated IG Government Bond UCITS ETF EUR Acc,EUR,0.14
IE00BDZVH859,ITPG,London Stock Exchange,iShares USD TIPS UCITS ETF GBP Hedged (Dist),GBP,0.12
IE00B3VTML14,CE71,London Stock Exchange,iShares Euro Government Bond 3-7yr UCITS ETF (Acc),GBX,0.15
IE00B3VTML14,SXRP,gettex,iShares Euro Government Bond 3-7yr UCITS ETF (Acc),EUR,0.15
IE00B3VTML14,SXRP,Stuttgart Stock Exchange,iShares Euro Government Bond 3-7yr UCITS ETF (Acc),EUR,0.15
IE00B3VTML14,CSBGE7,Borsa Italiana,iShares Euro Government Bond 3-7yr UCITS ETF (Acc),EUR,0.15
IE00B3VTML14,CBE7,Euronext Amsterdam,iShares Euro Government Bond 3-7yr UCITS ETF (Acc),EUR,0.15
IE00B3VTML14,CBE7,London Stock Exchange,iShares Euro Government Bond 3-7yr UCITS ETF (Acc),EUR,0.15
IE00B3VTML14,CSBGE7,SIX Swiss Exchange,iShares Euro Government Bond 3-7yr UCITS ETF (Acc),EUR,0.15
IE00B3VTML14,SXRP,XETRA,iShares Euro Government Bond 3-7yr UCITS ETF (Acc),EUR,0.15
GB00B15KXQ89,COPA,Borsa Italiana,WisdomTree Copper,EUR,0.49
GB00B15KXQ89,COPA,London Stock Exchange,WisdomTree Copper,USD,0.49
GB00B15KXQ89,COPAP,Euronext Paris,WisdomTree Copper,EUR,0.49
GB00B15KXQ89,OD7C,XETRA,WisdomTree Copper,EUR,0.49
GB00B15KXQ89,OD7C,gettex,WisdomTree Copper,EUR,0.49
IE00B9CQXS71,ZPRG,gettex,SPDR S&P Global Dividend Aristocrats UCITS ETF,EUR,0.45
IE00B9CQXS71,ZPRG,Stuttgart Stock Exchange,SPDR S&P Global Dividend Aristocrats UCITS ETF,EUR,0.45
IE00B9CQXS71,GLDV,Borsa Italiana,SPDR S&P Global Dividend Aristocrats UCITS ETF,EUR,0.45
IE00B9CQXS71,GLDV,London Stock Exchange,SPDR S&P Global Dividend Aristocrats UCITS ETF,USD,0.45
IE00B9CQXS71,GBDV,London Stock Exchange,SPDR S&P Global Dividend Aristocrats UCITS ETF,GBP,0.45
IE00B9CQXS71,GLDV,SIX Swiss Exchange,SPDR S&P Global Dividend Aristocrats UCITS ETF,CHF,0.45
IE00B9CQXS71,ZPRG,XETRA,SPDR S&P Global Dividend Aristocrats UCITS ETF,EUR,0.45
IE00BGPP6697,IBB1,gettex,iShares $ Treasury Bond 7-10yr UCITS ETF EUR Hedged (Dist),EUR,0.1
IE00BGPP6697,IBB1,Stuttgart Stock Exchange,iShares $ Treasury Bond 7-10yr UCITS ETF EUR Hedged (Dist),EUR,0.1
IE00BGPP6697,IBB1,XETRA,iShares $ Treasury Bond 7-10yr UCITS ETF EUR Hedged (Dist),EUR,0.1
LU0252633754,LYY7,gettex,Amundi DAX II UCITS ETF Acc,EUR,0.15
LU0252633754,LYY7,Stuttgart Stock Exchange,Amundi DAX II UCITS ETF Acc,EUR,0.15
LU0252633754,DAXX,Borsa Italiana,Amundi DAX II UCITS ETF Acc,EUR,0.15
LU0252633754,DAX,Euronext Paris,Amundi DAX II UCITS ETF Acc,EUR,0.15
LU0252633754,DAXX,London Stock Exchange,Amundi DAX II UCITS ETF Acc,GBX,0.15
LU0252633754,LYDAX,SIX Swiss Exchange,Amundi DAX II UCITS ETF Acc,EUR,0.15
LU0252633754,LYY7,XETRA,Amundi DAX II UCITS ETF Acc,EUR,0.15
IE00BL6K8D99,CBUB,gettex,iShares MSCI EMU Paris-Aligned Climate UCITS ETF EUR (Acc),EUR,0.15
IE00BL6K8D99,EMPA,Euronext Amsterdam,iShares MSCI EMU Paris-Aligned Climate UCITS ETF EUR (Acc),EUR,0.15
IE00BL6K8D99,EMPC,SIX Swiss Exchange,iShares MSCI EMU Paris-Aligned Climate UCITS ETF EUR (Acc),EUR,0.15
IE00B4613386,SYBM,gettex,SPDR Bloomberg Emerging Markets Local Bond UCITS ETF,EUR,0.55
IE00B4613386,SYBM,Stuttgart Stock Exchange,SPDR Bloomberg Emerging Markets Local Bond UCITS ETF,EUR,0.55
IE00B4613386,EMLD,Borsa Italiana,SPDR Bloomberg Emerging Markets Local Bond UCITS ETF,EUR,0.55
IE00B4613386,EMLD,Euronext Paris,SPDR Bloomberg Emerging Markets Local Bond UCITS ETF,EUR,0.55
IE00B4613386,EMDD,London Stock Exchange,SPDR Bloomberg Emerging Markets Local Bond UCITS ETF,USD,0.55
IE00B4613386,EMDL,London Stock Exchange,SPDR Bloomberg Emerging Markets Local Bond UCITS ETF,GBP,0.55
IE00B4613386,EMDL,SIX Swiss Exchange,SPDR Bloomberg Emerging Markets Local Bond UCITS ETF,CHF,0.55
IE00B4613386,SYBM,XETRA,SPDR Bloomberg Emerging Markets Local Bond UCITS ETF,EUR,0.55
LU0514695690,XCS6,gettex,Xtrackers MSCI China UCITS ETF 1C,EUR,0.65
LU0514695690,XCS6,Stuttgart Stock Exchange,Xtrackers MSCI China UCITS ETF 1C,EUR,0.65
LU0514695690,XCS6,Borsa Italiana,Xtrackers MSCI China UCITS ETF 1C,EUR,0.65
LU0514695690,XCX6,London Stock Exchange,Xtrackers MSCI China UCITS ETF 1C,GBX,0.65
LU0514695690,XCS6,London Stock Exchange,Xtrackers MSCI China UCITS ETF 1C,USD,0.65
LU0514695690,-,Singapore Stock Exchange,Xtrackers MSCI China UCITS ETF 1C,SGD,0.65
LU0514695690,XMCH,SIX Swiss Exchange,Xtrackers MSCI China UCITS ETF 1C,CHF,0.65
LU0514695690,XCS6,XETRA,Xtrackers MSCI China UCITS ETF 1C,EUR,0.65
LU2109787551,SADM,gettex,Amundi MSCI Emerging Markets ESG Selection UCITS ETF DR (C),EUR,0.18
LU2109787551,EMESG,Borsa Italiana,Amundi MSCI Emerging Markets ESG Selection UCITS ETF DR (C),EUR,0.18
LU2109787551,SADM,SIX Swiss Exchange,Amundi MSCI Emerging Markets ESG Selection UCITS ETF DR (C),USD,0.18
LU2109787551,SADM,XETRA,Amundi MSCI Emerging Markets ESG Selection UCITS ETF DR (C),EUR,0.18
IE0001GSQ2O9,LWCR,Borsa Italiana,Amundi MSCI World ESG Broad Transition UCITS ETF Acc,EUR,0.2
IE0001GSQ2O9,LWCR,gettex,Amundi MSCI World ESG Broad Transition UCITS ETF Acc,EUR,0.2
IE0001GSQ2O9,LWCR,Euronext Paris,Amundi MSCI World ESG Broad Transition UCITS ETF Acc,EUR,0.2
IE0001GSQ2O9,LWCR,SIX Swiss Exchange,Amundi MSCI World ESG Broad Transition UCITS ETF Acc,USD,0.2
IE0001GSQ2O9,LWCU,XETRA,Amundi MSCI World ESG Broad Transition UCITS ETF Acc,USD,0.2
IE0001GSQ2O9,LWCR,XETRA,Amundi MSCI World ESG Broad Transition UCITS ETF Acc,EUR,0.2
LU2924149862,GTSB,XETRA,Amundi Global Treasury Bond UCITS ETF USD Hedged Acc,USD,0.12
IE00BZ163H91,VETY,Euronext Paris,Vanguard EUR Eurozone Government Bond UCITS ETF Distributing,EUR,0.07
IE00BZ163H91,VGEB,gettex,Vanguard EUR Eurozone Government Bond UCITS ETF Distributing,EUR,0.07
IE00BZ163H91,VGEB,Stuttgart Stock Exchange,Vanguard EUR Eurozone Government Bond UCITS ETF Distributing,EUR,0.07
IE00BZ163H91,VETY,Borsa Italiana,Vanguard EUR Eurozone Government Bond UCITS ETF Distributing,EUR,0.07
IE00BZ163H91,VETY,Euronext Amsterdam,Vanguard EUR Eurozone Government Bond UCITS ETF Distributing,EUR,0.07
IE00BZ163H91,VETY,London Stock Exchange,Vanguard EUR Eurozone Government Bond UCITS ETF Distributing,GBP,0.07
IE00BZ163H91,VETY,SIX Swiss Exchange,Vanguard EUR Eurozone Government Bond UCITS ETF Distributing,CHF,0.07
IE00BZ163H91,VGEB,XETRA,Vanguard EUR Eurozone Government Bond UCITS ETF Distributing,EUR,0.07
IE00BYXVGX24,FUSD,gettex,Fidelity US Quality Income UCITS ETF INC-USD,EUR,0.25
IE00BYXVGX24,FUSD,Stuttgart Stock Exchange,Fidelity US Quality Income UCITS ETF INC-USD,EUR,0.25
IE00BYXVGX24,FUSD,Borsa Italiana,Fidelity US Quality Income UCITS ETF INC-USD,EUR,0.25
IE00BYXVGX24,FUSI,London Stock Exchange,Fidelity US Quality Income UCITS ETF INC-USD,GBX,0.25
IE00BYXVGX24,FUSD,London Stock Exchange,Fidelity US Quality Income UCITS ETF INC-USD,USD,0.25
IE00BYXVGX24,FUSD,SIX Swiss Exchange,Fidelity US Quality Income UCITS ETF INC-USD,USD,0.25
IE00BYXVGX24,FUSD,XETRA,Fidelity US Quality Income UCITS ETF INC-USD,EUR,0.25
IE00B0M62S72,IDVY,London Stock Exchange,iShares Euro Dividend UCITS ETF,GBX,0.4
IE00B0M62S72,IQQA,gettex,iShares Euro Dividend UCITS ETF,EUR,0.4
IE00B0M62S72,IQQA,Stuttgart Stock Exchange,iShares Euro Dividend UCITS ETF,EUR,0.4
IE00B0M62S72,IDVY,Borsa Italiana,iShares Euro Dividend UCITS ETF,EUR,0.4
IE00B0M62S72,IDVY,Euronext Amsterdam,iShares Euro Dividend UCITS ETF,EUR,0.4
IE00B0M62S72,IDVY,SIX Swiss Exchange,iShares Euro Dividend UCITS ETF,CHF,0.4
IE00B0M62S72,IQQA,XETRA,iShares Euro Dividend UCITS ETF,EUR,0.4
IE00BD45KH83,IBC3,gettex,iShares Core MSCI Emerging Markets IMI UCITS ETF,EUR,0.18
IE00BD45KH83,EMGU,London Stock Exchange,iShares Core MSCI Emerging Markets IMI UCITS ETF,GBP,0.18
IE00BD45KH83,IBC3,Stuttgart Stock Exchange,iShares Core MSCI Emerging Markets IMI UCITS ETF,EUR,0.18
IE00BD45KH83,EIMU,London Stock Exchange,iShares Core MSCI Emerging Markets IMI UCITS ETF,USD,0.18
IE00BD45KH83,IBC3,XETRA,iShares Core MSCI Emerging Markets IMI UCITS ETF,EUR,0.18
IE00B60SWX25,SX5S,London Stock Exchange,Invesco EURO STOXX 50 UCITS ETF,GBX,0.05
IE00B60SWX25,SC0D,gettex,Invesco EURO STOXX 50 UCITS ETF,EUR,0.05
IE00B60SWX25,SC0D,Stuttgart Stock Exchange,Invesco EURO STOXX 50 UCITS ETF,EUR,0.05
IE00B60SWX25,SDJE50,Borsa Italiana,Invesco EURO STOXX 50 UCITS ETF,EUR,0.05
IE00B60SWX25,SX5E,SIX Swiss Exchange,Invesco EURO STOXX 50 UCITS ETF,EUR,0.05
IE00B60SWX25,SC0D,XETRA,Invesco EURO STOXX 50 UCITS ETF,EUR,0.05
LU1681044480,AMEA,gettex,Amundi MSCI Emerging Markets Asia UCITS ETF EUR (C),EUR,0.2
LU1681044480,AMEA,Stuttgart Stock Exchange,Amundi MSCI Emerging Markets Asia UCITS ETF EUR (C),EUR,0.2
LU1681044480,AASI,Borsa Italiana,Amundi MSCI Emerging Markets Asia UCITS ETF EUR (C),EUR,0.2
LU1681044480,AASI,Euronext Paris,Amundi MSCI Emerging Markets Asia UCITS ETF EUR (C),EUR,0.2
LU1681044480,AASI,SIX Swiss Exchange,Amundi MSCI Emerging Markets Asia UCITS ETF EUR (C),EUR,0.2
LU1681044480,AMEA,XETRA,Amundi MSCI Emerging Markets Asia UCITS ETF EUR (C),EUR,0.2
IE00BHZPJ452,EDMJ,gettex,iShares MSCI Japan ESG Enhanced CTB UCITS ETF USD (Acc),EUR,0.15
IE00BHZPJ452,EJPY,Borsa Italiana,iShares MSCI Japan ESG Enhanced CTB UCITS ETF USD (Acc),EUR,0.15
IE00BHZPJ452,EDMJ,SIX Swiss Exchange,iShares MSCI Japan ESG Enhanced CTB UCITS ETF USD (Acc),USD,0.15
IE00BHZPJ452,EDMJ,XETRA,iShares MSCI Japan ESG Enhanced CTB UCITS ETF USD (Acc),EUR,0.15
IE00BWBXM948,ZPDT,gettex,SPDR S&P U.S. Technology Select Sector UCITS ETF USD,EUR,0.15
IE00BWBXM948,ZPDT,Stuttgart Stock Exchange,SPDR S&P U.S. Technology Select Sector UCITS ETF USD,EUR,0.15
IE00BWBXM948,SXLK,Borsa Italiana,SPDR S&P U.S. Technology Select Sector UCITS ETF USD,EUR,0.15
IE00BWBXM948,SXLK,Euronext Amsterdam,SPDR S&P U.S. Technology Select Sector UCITS ETF USD,EUR,0.15
IE00BWBXM948,SXLK,London Stock Exchange,SPDR S&P U.S. Technology Select Sector UCITS ETF USD,USD,0.15
IE00BWBXM948,GXLK,London Stock Exchange,SPDR S&P U.S. Technology Select Sector UCITS ETF USD,GBP,0.15
IE00BWBXM948,SXLK,SIX Swiss Exchange,SPDR S&P U.S. Technology Select Sector UCITS ETF USD,USD,0.15
IE00BWBXM948,ZPDT,XETRA,SPDR S&P U.S. Technology Select Sector UCITS ETF USD,EUR,0.15
IE00BF2FN646,TRXG,London Stock Exchange,Invesco US Treasury Bond 7-10 Year UCITS ETF Dist,GBX,0.06
IE00BF2FN646,TRDX,gettex,Invesco US Treasury Bond 7-10 Year UCITS ETF Dist,EUR,0.06
IE00BF2FN646,TRDX,Stuttgart Stock Exchange,Invesco US Treasury Bond 7-10 Year UCITS ETF Dist,EUR,0.06
IE00BF2FN646,TREX,Borsa Italiana,Invesco US Treasury Bond 7-10 Year UCITS ETF Dist,EUR,0.06
IE00BF2FN646,TREX,London Stock Exchange,Invesco US Treasury Bond 7-10 Year UCITS ETF Dist,USD,0.06
IE00BF2FN646,TREX,SIX Swiss Exchange,Invesco US Treasury Bond 7-10 Year UCITS ETF Dist,USD,0.06
IE00BF2FN646,TRDX,XETRA,Invesco US Treasury Bond 7-10 Year UCITS ETF Dist,EUR,0.06
IE00BDQZN113,AWESGW,SIX Swiss Exchange,UBS MSCI ACWI Universal UCITS ETF hUSD acc,USD,0.26
IE00BH4G7D40,36BA,gettex,iShares USD Corporate Bond ESG SRI UCITS ETF EUR Hedged (Dist),EUR,0.17
IE00BH4G7D40,36BA,XETRA,iShares USD Corporate Bond ESG SRI UCITS ETF EUR Hedged (Dist),EUR,0.17
LU1829219127,CRPE,Borsa Italiana,Amundi EUR Corporate Bond Climate Paris Aligned UCITS ETF Acc,EUR,0.14
LU1829219127,LYEB,gettex,Amundi EUR Corporate Bond Climate Paris Aligned UCITS ETF Acc,EUR,0.14
LU1829219127,LYEB,Stuttgart Stock Exchange,Amundi EUR Corporate Bond Climate Paris Aligned UCITS ETF Acc,EUR,0.14
LU1829219127,CRP,Euronext Paris,Amundi EUR Corporate Bond Climate Paris Aligned UCITS ETF Acc,EUR,0.14
LU1829219127,CRPX,London Stock Exchange,Amundi EUR Corporate Bond Climate Paris Aligned UCITS ETF Acc,GBX,0.14
LU1829219127,LYCRP,SIX Swiss Exchange,Amundi EUR Corporate Bond Climate Paris Aligned UCITS ETF Acc,EUR,0.14
LU1829219127,LYEB,XETRA,Amundi EUR Corporate Bond Climate Paris Aligned UCITS ETF Acc,EUR,0.14
DE000ETFL029,EL4B,gettex,Deka EURO STOXX 50 UCITS ETF,EUR,0.15
DE000ETFL029,EL4B,Stuttgart Stock Exchange,Deka EURO STOXX 50 UCITS ETF,EUR,0.15
DE000ETFL029,EL4B,XETRA,Deka EURO STOXX 50 UCITS ETF,EUR,0.15
IE00B6SPMN59,MVUS,London Stock Exchange,iShares Edge S&P 500 Minimum Volatility UCITS ETF (Acc),GBX,0.2
IE00B6SPMN59,IBCK,gettex,iShares Edge S&P 500 Minimum Volatility UCITS ETF (Acc),EUR,0.2
IE00B6SPMN59,IBCK,Stuttgart Stock Exchange,iShares Edge S&P 500 Minimum Volatility UCITS ETF (Acc),EUR,0.2
IE00B6SPMN59,MVUS,Borsa Italiana,iShares Edge S&P 500 Minimum Volatility UCITS ETF (Acc),EUR,0.2
IE00B6SPMN59,SPMV,London Stock Exchange,iShares Edge S&P 500 Minimum Volatility UCITS ETF (Acc),USD,0.2
IE00B6SPMN59,SPLV,SIX Swiss Exchange,iShares Edge S&P 500 Minimum Volatility UCITS ETF (Acc),CHF,0.2
IE00B6SPMN59,IBCK,XETRA,iShares Edge S&P 500 Minimum Volatility UCITS ETF (Acc),EUR,0.2
IE00BJQRDN15,IQSA,gettex,Invesco Quantitative Strategies ESG Global Equity Multi-Factor UCITS ETF Acc,EUR,0.3
IE00BJQRDN15,IQSA,Stuttgart Stock Exchange,Invesco Quantitative Strategies ESG Global Equity Multi-Factor UCITS ETF Acc,EUR,0.3
IE00BJQRDN15,IQSA,Borsa Italiana,Invesco Quantitative Strategies ESG Global Equity Multi-Factor UCITS ETF Acc,EUR,0.3
IE00BJQRDN15,IQSS,London Stock Exchange,Invesco Quantitative Strategies ESG Global Equity Multi-Factor UCITS ETF Acc,GBX,0.3
IE00BJQRDN15,IQSA,London Stock Exchange,Invesco Quantitative Strategies ESG Global Equity Multi-Factor UCITS ETF Acc,USD,0.3
IE00BJQRDN15,IQSA,SIX Swiss Exchange,Invesco Quantitative Strategies ESG Global Equity Multi-Factor UCITS ETF Acc,CHF,0.3
IE00BJQRDN15,IQSA,XETRA,Invesco Quantitative Strategies ESG Global Equity Multi-Factor UCITS ETF Acc,USD,0.3
IE00B9M6SJ31,IBCQ,gettex,iShares Global Corporate Bond EUR Hedged UCITS ETF (Dist),EUR,0.25
IE00B9M6SJ31,IBCQ,Stuttgart Stock Exchange,iShares Global Corporate Bond EUR Hedged UCITS ETF (Dist),EUR,0.25
IE00B9M6SJ31,CRPH,SIX Swiss Exchange,iShares Global Corporate Bond EUR Hedged UCITS ETF (Dist),EUR,0.25
IE00B9M6SJ31,IBCQ,XETRA,iShares Global Corporate Bond EUR Hedged UCITS ETF (Dist),EUR,0.25
IE00BGPP6473,CBUE,gettex,iShares USD Treasury Bond 3-7yr UCITS ETF EUR Hedged (Dist),EUR,0.1
IE00BGPP6473,CBUE,XETRA,iShares USD Treasury Bond 3-7yr UCITS ETF EUR Hedged (Dist),EUR,0.1
IE00B77D4428,UBU3,gettex,UBS Core MSCI USA UCITS ETF USD dis,EUR,0.06
IE00B77D4428,UBU3,Stuttgart Stock Exchange,UBS Core MSCI USA UCITS ETF USD dis,EUR,0.06
IE00B77D4428,USAEUY,Borsa Italiana,UBS Core MSCI USA UCITS ETF USD dis,EUR,0.06
IE00B77D4428,UBU3,Euronext Amsterdam,UBS Core MSCI USA UCITS ETF USD dis,EUR,0.06
IE00B77D4428,UC04,London Stock Exchange,UBS Core MSCI USA UCITS ETF USD dis,GBX,0.06
IE00B77D4428,UC03,London Stock Exchange,UBS Core MSCI USA UCITS ETF USD dis,USD,0.06
IE00B77D4428,USAUSY,SIX Swiss Exchange,UBS Core MSCI USA UCITS ETF USD dis,USD,0.06
IE00B77D4428,UBU3,XETRA,UBS Core MSCI USA UCITS ETF USD dis,EUR,0.06
LU0429459356,XUTD,gettex,Xtrackers II US Treasuries UCITS ETF 1D,EUR,0.06
LU0429459356,XUTD,Stuttgart Stock Exchange,Xtrackers II US Treasuries UCITS ETF 1D,EUR,0.06
LU0429459356,XUTD,Borsa Italiana,Xtrackers II US Treasuries UCITS ETF 1D,EUR,0.06
LU0429459356,XUTD,London Stock Exchange,Xtrackers II US Treasuries UCITS ETF 1D,USD,0.06
LU0429459356,XUTD,SIX Swiss Exchange,Xtrackers II US Treasuries UCITS ETF 1D,CHF,0.06
LU0429459356,XUTD,XETRA,Xtrackers II US Treasuries UCITS ETF 1D,EUR,0.06
IE00BK72HJ67,4UBH,gettex,UBS MSCI World Socially Responsible UCITS ETF USD acc,EUR,0.19
IE00BK72HJ67,WSRIA,Borsa Italiana,UBS MSCI World Socially Responsible UCITS ETF USD acc,EUR,0.19
IE00BK72HJ67,WSRIA,SIX Swiss Exchange,UBS MSCI World Socially Responsible UCITS ETF USD acc,USD,0.19
IE00BK72HJ67,4UBH,XETRA,UBS MSCI World Socially Responsible UCITS ETF USD acc,EUR,0.19
IE00B469F816,SPYM,gettex,SPDR MSCI Emerging Markets UCITS ETF,EUR,0.18
IE00B469F816,SPYM,Stuttgart Stock Exchange,SPDR MSCI Emerging Markets UCITS ETF,EUR,0.18
IE00B469F816,EMRG,Borsa Italiana,SPDR MSCI Emerging Markets UCITS ETF,EUR,0.18
IE00B469F816,EMRG,Euronext Paris,SPDR MSCI Emerging Markets UCITS ETF,EUR,0.18
IE00B469F816,EMRD,London Stock Exchange,SPDR MSCI Emerging Markets UCITS ETF,USD,0.18
IE00B469F816,EMRG,London Stock Exchange,SPDR MSCI Emerging Markets UCITS ETF,GBP,0.18
IE00B469F816,EMRD,SIX Swiss Exchange,SPDR MSCI Emerging Markets UCITS ETF,USD,0.18
IE00B469F816,SPYM,XETRA,SPDR MSCI Emerging Markets UCITS ETF,EUR,0.18
DE000A2T5DZ1,XGDE,XETRA,Xtrackers IE Physical Gold EUR Hedged ETC Securities,EUR,0.28
DE000A2T5DZ1,XGDE,gettex,Xtrackers IE Physical Gold EUR Hedged ETC Securities,EUR,0.28
DE000A2T5DZ1,XGDE,Borsa Italiana,Xtrackers IE Physical Gold EUR Hedged ETC Securities,EUR,0.28
IE00BFMNHK08,XZEU,gettex,Xtrackers MSCI Europe ESG UCITS ETF 1C,EUR,0.2
IE00BFMNHK08,XZEU,Stuttgart Stock Exchange,Xtrackers MSCI Europe ESG UCITS ETF 1C,EUR,0.2
IE00BFMNHK08,XZEU,Borsa Italiana,Xtrackers MSCI Europe ESG UCITS ETF 1C,EUR,0.2
IE00BFMNHK08,XZEU,London Stock Exchange,Xtrackers MSCI Europe ESG UCITS ETF 1C,GBX,0.2
IE00BFMNHK08,XZEU,SIX Swiss Exchange,Xtrackers MSCI Europe ESG UCITS ETF 1C,CHF,0.2
IE00BFMNHK08,XZEU,XETRA,Xtrackers MSCI Europe ESG UCITS ETF 1C,EUR,0.2
LU0335044896,XEOD,gettex,Xtrackers II EUR Overnight Rate Swap UCITS ETF 1D,EUR,0.1
LU0335044896,DX22,Stuttgart Stock Exchange,Xtrackers II EUR Overnight Rate Swap UCITS ETF 1D,EUR,0.1
LU0335044896,XEOD,XETRA,Xtrackers II EUR Overnight Rate Swap UCITS ETF 1D,EUR,0.1
NL0010408704,TSWE,gettex,VanEck World Equal Weight Screened UCITS ETF A,EUR,0.2
NL0010408704,TSWE,Borsa Italiana,VanEck World Equal Weight Screened UCITS ETF A,EUR,0.2
NL0010408704,TSWE,Euronext Amsterdam,VanEck World Equal Weight Screened UCITS ETF A,EUR,0.2
NL0010408704,TSWE,Euronext Brussels,VanEck World Equal Weight Screened UCITS ETF A,EUR,0.2
NL0010408704,TSWE,London Stock Exchange,VanEck World Equal Weight Screened UCITS ETF A,USD,0.2
NL0010408704,TSGB,London Stock Exchange,VanEck World Equal Weight Screened UCITS ETF A,GBP,0.2
NL0010408704,TSWE,SIX Swiss Exchange,VanEck World Equal Weight Screened UCITS ETF A,CHF,0.2
NL0010408704,TSWE,XETRA,VanEck World Equal Weight Screened UCITS ETF A,EUR,0.2
IE00BHJYDV33,DEAM,gettex,Invesco MDAX UCITS ETF A,EUR,0.19
IE00BHJYDV33,MDAX,Borsa Italiana,Invesco MDAX UCITS ETF A,EUR,0.19
IE00BHJYDV33,PEAM,London Stock Exchange,Invesco MDAX UCITS ETF A,GBX,0.19
IE00BHJYDV33,DEAM,London Stock Exchange,Invesco MDAX UCITS ETF A,USD,0.19
IE00BHJYDV33,DEAM,SIX Swiss Exchange,Invesco MDAX UCITS ETF A,CHF,0.19
IE00BHJYDV33,DEAM,XETRA,Invesco MDAX UCITS ETF A,EUR,0.19
IE0003UVYC20,JGPI,gettex,JPMorgan Global Equity Premium Income Active UCITS ETF USD (dist),EUR,0.35
IE0003UVYC20,JEPG,Borsa Italiana,JPMorgan Global Equity Premium Income Active UCITS ETF USD (dist),EUR,0.35
IE0003UVYC20,JEGP,London Stock Exchange,JPMorgan Global Equity Premium Income Active UCITS ETF USD (dist),GBX,0.35
IE0003UVYC20,JEPG,London Stock Exchange,JPMorgan Global Equity Premium Income Active UCITS ETF USD (dist),USD,0.35
IE0003UVYC20,JEPG,SIX Swiss Exchange,JPMorgan Global Equity Premium Income Active UCITS ETF USD (dist),USD,0.35
