isin,listing,trade_currency,ticker,reuters_ric,bloomberg,market_maker
LU0274209740,London Stock Exchange,GBX,XMJP,XMJP.L XMJPINAVJPY.DE,XMJP LN XMJPINVJ,
LU0274209740,London Stock Exchange,USD,XMJD,XMJD.L XMJPINAV.DE,XMJD LN XMJPINAV,
LU0274209740,Singapore Stock Exchange,USD,-,DMJP.SI LF2USDINAV=SOLA,LF2 SP,
LU0274209740,SIX Swiss Exchange,JPY,XMJP,XMJP.S,XMJP SW,
LU0274209740,Stockholm Stock Exchange,SEK,-,XMJP.ST,XMJP SS,
LU0274209740,Stuttgart Stock Exchange,EUR,DBXJ,XMJP.SG,XMJP GS,
LU0274209740,XETRA,EUR,DBXJ,XMJP.DE,XMJP GY,
IE00BYXYYJ35,gettex,EUR,IS01,- -,- -,-
IE00BYXYYJ35,Bolsa Mexicana de Valores,MXN,-,LQDAN.MX,LQDAN MM,
IE00BYXYYJ35,London Stock Exchange,USD,LQDA,LQDA.L 0TQ0INAV.DE,LQDA LN INAVLQDU,
IE00BYXYYJ35,SIX Swiss Exchange,CHF,LQDA,LQDA.S,LQDA SE,
LU0496786657,gettex,EUR,6TVM,- -,- -,-
LU0496786657,London Stock Exchange,GBX,LSPX,LSPX.L LSPXINAV=SOLA,LSPX LN LSPXIV,Societe Generale Corporate and Investment Banking
LU0496786657,London Stock Exchange,USD,LSPU,LSPU.L LSPUINAV=SOLA,LSPU LN LSPUIV,Societe Generale Corporate and Investment Banking
LU0496786657,SIX Swiss Exchange,USD,LYSP5,LYSP5.S LSPUINAV=SOLA,LYSP5 SW LSPUIV,Societe Generale Corporate and Investment Banking
LU0496786657,XETRA,EUR,6TVM,6TVM.DE 6TVMEURINAV=SOLA,6TVM GY CNAVSPX,Societe Generale Corporate and Investment Banking
IE00BJ5JPG56,gettex,EUR,ICGA,- -,- -,-
IE00BJ5JPG56,Stuttgart Stock Exchange,EUR,ICGA,- -,- -,-
IE00BJ5JPG56,Bolsa Mexicana de Valores,MXN,-,ICGAN.MX,ICGAN MM,
IE00BJ5JPG56,Euronext Amsterdam,USD,ICHN,ICHN.AS 0YV6INAV.DE,ICHN NA INAVICHU,
IE00BJ5JPG56,SIX Swiss Exchange,USD,ICHN,ICHN.S,ICHN SE,
IE00BJ5JPG56,XETRA,USD,ICGA,,,
IE00BJ5JPG56,XETRA,EUR,ICGA,ICGA.DE 0YV6INAV.DE,ICGA GY INAVICHU,
DE000EWG2LD7,gettex,EUR,EWG2,- -,- -,-
DE000EWG2LD7,Stuttgart Stock Exchange,EUR,EWG2,- -,- -,-
IE00BCRY6557,gettex,EUR,IS3M,- -,- -,-
IE00BCRY6557,Stuttgart Stock Exchange,EUR,IS3M,- -,- -,-
IE00BCRY6557,Borsa Italiana,EUR,ERNE,ERNE.MI X2CWINAV.DE,ERNE IM INAVRNEE,
IE00BCRY6557,Euronext Amsterdam,EUR,ERNE,ERNE.AS X2CWINAV.DE,ERNE NA INAVRNEE,
IE00BCRY6557,London Stock Exchange,GBP,ERN1,ERN1.L X2CYINAV.DE,ERN1 LN INAVRNEG,
IE00BCRY6557,London Stock Exchange,EUR,ERNE,ERNE.L X2CWINAV.DE,ERNE LN INAVRNEE,
IE00BCRY6557,SIX Swiss Exchange,CHF,ERNE,ERNE.S X2CXINAV.DE,ERNE SE INAVRNEC,
IE00BCRY6557,XETRA,EUR,IS3M,IS3M.DE X2CWINAV.DE,IS3M GY INAVRNEE,
IE00B4NCWG09,gettex,EUR,PPFD,- -,- -,-
IE00B4NCWG09,London Stock Exchange,GBX,SSLN,- -,- -,-
IE00B4NCWG09,Stuttgart Stock Exchange,EUR,PPFD,- -,- -,-
IE00B4NCWG09,London Stock Exchange,USD,ISLN,- -,- -,-
DE000A0F5UH1,gettex,EUR,ISPA,- -,- -,-
DE000A0F5UH1,Stuttgart Stock Exchange,EUR,ISPA,- -,- -,-
DE000A0F5UH1,SIX Swiss Exchange,EUR,SDGPEX,SDGPEX.S SDGPNAV.DE,SDGPEX SE SDGPNAV,
DE000A0F5UH1,XETRA,EUR,ISPA,SDGPEX.DE SDGPNAV.DE,SDGPEX GY SDGPNAV,
IE00B1FZSB30,gettex,EUR,2B7M,- -,- -,-
IE00B1FZSB30,Bolsa Mexicana de Valores,MXN,-,IGLTN.MX,IGLTN MM,
IE00B1FZSB30,Borsa Italiana,EUR,IGLT,IGLT.MI IGLTINAV.DE,IGLT IM INAVGLTE,
IE00B1FZSB30,London Stock Exchange,GBP,IGLT,IGLT.L IGLTGBPINAV.DE,IGLT LN INAVGLTP,
IE00B1FZSB30,SIX Swiss Exchange,GBP,IGLT,IGLT.S IGLTGBPINAV.DE,IGLT SE INAVGLTP,
IE00BKX55T58,Euronext Paris,EUR,VEVE,- -,- -,-
IE00BKX55T58,gettex,EUR,VGVE,- -,- -,-
IE00BKX55T58,Stuttgart Stock Exchange,EUR,VGVE,- -,- -,-
IE00BKX55T58,Bolsa Mexicana de Valores,MXN,-,VDEVN.MX,VDEVN MM,
IE00BKX55T58,Bolsa Mexicana de Valores,USD,-,,,
IE00BKX55T58,Borsa Italiana,EUR,VEVE,,IVEVE,
IE00BKX55T58,Frankfurt Stock Exchange,EUR,-,,IVEVE,
IE00BKX55T58,Euronext Amsterdam,EUR,VEVE,VDEV.AS,VEVE NA IVEVEEUR,
IE00BKX55T58,London Stock Exchange,USD,VDEV,VDEV.L,VDEV LN IVDEVUSD,
IE00BKX55T58,London Stock Exchange,GBP,VEVE,VEVE.L,VEVE LN IVEVEGBP,
IE00BKX55T58,SIX Swiss Exchange,CHF,VEVE,VEVE.S,VEVE SW IVEVECHF,
IE00BKX55T58,XETRA,EUR,VGVE,VGVE.DE,VGVE GY IVEVEEUR,
FR0007052782,gettex,EUR,LYY,- -,- -,-
FR0007052782,Euronext Paris,EUR,CAC,CAC.PA CACINAV=SOLA,CAC FP CACIV,Société Générale
FR0007052782,London Stock Exchange,GBX,CACX,CACX.L CACXINAV=SOLA,CACX LN CACXIV,Société Générale
DE000A0F5UJ7,gettex,EUR,EXV1,- -,- -,-
DE000A0F5UJ7,Stuttgart Stock Exchange,EUR,EXV1,- -,- -,-
DE000A0F5UJ7,Bolsa Mexicana de Valores,MXN,-,EXV1N.MX,SX7PEXN MM,
DE000A0F5UJ7,SIX Swiss Exchange,EUR,SX7PEX,SX7PEX.S GSUKNAV.DE,SX7PEX SE SX7PNAV,
DE000A0F5UJ7,XETRA,EUR,EXV1,SX7PEX.DE GSUKNAV.DE,SX7PEX GY SX7PNAV,
LU0328475792,gettex,EUR,XSX6,- -,- -,-
LU0328475792,Borsa Italiana,EUR,XSX6,XSX6.MI XSX6GBPINAV=SOLA,XSX6 IM XSX6GIV,
LU0328475792,London Stock Exchange,GBX,XSX6,XSX6.L XSX6INAVCHF.DE,XSX6 LN XSX6INAC,
LU0328475792,Stuttgart Stock Exchange,EUR,DX2X,XSX6.SG,XSX6 GS,
LU0328475792,XETRA,EUR,XSX6,XSX6.DE,XSX6 GY,
LU2573966905,Borsa Italiana,EUR,E127,- -,- -,-
LU2573966905,gettex,EUR,AE5A,- -,- -,-
LU2573966905,Borsa Italiana,EUR,-,E127.MI AE5AEURINAV=SOLA,E127 IM CNAVE127,Societe Generale Corporate and Investment Banking
LU2573966905,London Stock Exchange,USD,U127,U127.L E127USDINAV=SOLA,U127 LN E127USIV,Societe Generale Corporate and Investment Banking
LU2573966905,London Stock Exchange,GBP,E127,E127.L,E127 LN,Societe Generale Corporate and Investment Banking
LU2573966905,SIX Swiss Exchange,USD,CBMEM,CBMEMUS.S E127USDINAV=SOLA,CBMEM SW E127USIV,Societe Generale Corporate and Investment Banking
LU2573966905,SIX Swiss Exchange,CHF,CBMEM,CBMEMCH.S E127CHFINAV=SOLA,CBMEMCHF SW E127CHIV,Societe Generale Corporate and Investment Banking
LU2573966905,XETRA,EUR,AE5A,AE5A.DE AE5AEURINAV=SOLA,AE5A GY CNAVE127,Societe Generale Corporate and Investment Banking
LU0950668870,Bolsa Mexicana de Valores,MXN,-,EMUAAN.MX,EMUAAN MM,ABN AMRO Clearing Bank N.V. Baader Bank AG Banca IMI S.p.A. Bank Julius Baer & Co. AG Barclays Capital Securities Limited Bluefin Europe LLP Citigroup Global Markets Limited Credit Suisse Sec. (Europe) Limited Deutsche Bank AG DRW Global Markets Ltd Flow Traders B.V. Goldman Sachs International HSBC Bank plc Jane Street Financial Limited JP Morgan Securities PLC Merrill Lynch International Morgan Stanley & Co International plc Optiver V.O.F RBC Europe Ltd Societe Generale Susquehanna International Securities Limited UBS AG UniCredit Bank AG Virtu Financial Ireland Limited
LU0950668870,Borsa Italiana,EUR,EMUAA,EMUAA.MI IEMUAAINAV=SOLA,EMUAA IM IEMUAA,ABN AMRO Clearing Bank N.V. Baader Bank AG Banca IMI S.p.A. Bank Julius Baer & Co. AG Barclays Capital Securities Limited Bluefin Europe LLP Citigroup Global Markets Limited Credit Suisse Sec. (Europe) Limited Deutsche Bank AG DRW Global Markets Ltd Flow Traders B.V. Goldman Sachs International HSBC Bank plc Jane Street Financial Limited JP Morgan Securities PLC Merrill Lynch International Morgan Stanley & Co International plc Optiver V.O.F RBC Europe Ltd Societe Generale Susquehanna International Securities Limited UBS AG UniCredit Bank AG Virtu Financial Ireland Limited
LU0950668870,SIX Swiss Exchange,EUR,EMUAA,EMUAA.S IEMUAAINAV=SOLA,EMUAA SW IEMUAA,ABN AMRO Clearing Bank N.V. Baader Bank AG Banca IMI S.p.A. Bank Julius Baer & Co. AG Barclays Capital Securities Limited Bluefin Europe LLP Citigroup Global Markets Limited Credit Suisse Sec. (Europe) Limited Deutsche Bank AG DRW Global Markets Ltd Flow Traders B.V. Goldman Sachs International HSBC Bank plc Jane Street Financial Limited JP Morgan Securities PLC Merrill Lynch International Morgan Stanley & Co International plc Optiver V.O.F RBC Europe Ltd Societe Generale Susquehanna International Securities Limited UBS AG UniCredit Bank AG Virtu Financial Ireland Limited
IE00BJK55C48,gettex,EUR,AYE2,- -,- -,-
IE00BJK55C48,Borsa Italiana,EUR,EHYA,,EHYA IM,
IE00BJK55C48,Euronext Amsterdam,EUR,EHYA,EHYA.AS 3OBRINAV.DE,EHYA NA INAVEHY1,
IE00BJK55C48,SIX Swiss Exchange,EUR,EHYA,EHYA.S 3OBRINAV.DE,EHYA SE INAVEHY1,
IE00BJK55C48,XETRA,EUR,AYE2,AYE2.DE 3OBREUR=INAV,AYE2 GY INAVEHY1,
IE0032895942,London Stock Exchange,GBX,LQDS,- -,- -,-
IE0032895942,gettex,EUR,IBCD,- -,- -,-
IE0032895942,Stuttgart Stock Exchange,EUR,IBCD,- -,- -,-
IE0032895942,Bolsa Mexicana de Valores,MXN,-,LQDEN.MX,LQDE MM,
IE0032895942,Borsa Italiana,EUR,LQDE,LQDE.MI LQDEINAV.DE,LQDE IM INAVUSDE,
IE0032895942,Euronext Amsterdam,EUR,LQDA,LQDA.AS LQDEINAV.DE,LQDA NA INAVUSDE,
IE0032895942,London Stock Exchange,USD,LQDE,LQDE.L LQDEUSDINAV.DE,LQDE LN INAVUSDU,
IE0032895942,London Stock Exchange,GBP,-,LQDS.L LQDEGBPINAV.DE,LQDS LN INAVUSDU,
IE0032895942,SIX Swiss Exchange,USD,LQDE,LQDE.S LQDEUSDINAV.DE,LQDE SE INAVUSDU,
IE0032895942,XETRA,EUR,IBCD,IBCD.DE LQDEINAV.DE,IBCD GY INAVUSDE,
LU0950671825,Bolsa Mexicana de Valores,MXN,-,JPNAN.MX,JPNAN MM,ABN AMRO Clearing Bank N.V. Baader Bank AG Banca IMI S.p.A. Bank Julius Baer & Co. AG Barclays Capital Securities Limited Bluefin Europe LLP Citigroup Global Markets Limited Credit Suisse Sec. (Europe) Limited Deutsche Bank AG DRW Global Markets Ltd Flow Traders B.V. Goldman Sachs International HSBC Bank plc Jane Street Financial Limited JP Morgan Securities PLC Merrill Lynch International Morgan Stanley & Co International plc Optiver V.O.F RBC Europe Ltd Societe Generale Susquehanna International Securities Limited UBS AG UniCredit Bank AG Virtu Financial Ireland Limited
LU0950671825,Borsa Italiana,EUR,JPNA,JPNA.MI JPNAEURINAV=SOLA,JPNA IM JPNAEUIV,ABN AMRO Clearing Bank N.V. Baader Bank AG Banca IMI S.p.A. Bank Julius Baer & Co. AG Barclays Capital Securities Limited Bluefin Europe LLP Citigroup Global Markets Limited Credit Suisse Sec. (Europe) Limited Deutsche Bank AG DRW Global Markets Ltd Flow Traders B.V. Goldman Sachs International HSBC Bank plc Jane Street Financial Limited JP Morgan Securities PLC Merrill Lynch International Morgan Stanley & Co International plc Optiver V.O.F RBC Europe Ltd Societe Generale Susquehanna International Securities Limited UBS AG UniCredit Bank AG Virtu Financial Ireland Limited
LU0950671825,SIX Swiss Exchange,JPY,JPNA,JPNA.S JPNAJPYINAV=SOLA,JPNA SW IJPNA,ABN AMRO Clearing Bank N.V. Baader Bank AG Banca IMI S.p.A. Bank Julius Baer & Co. AG Barclays Capital Securities Limited Bluefin Europe LLP Citigroup Global Markets Limited Credit Suisse Sec. (Europe) Limited Deutsche Bank AG DRW Global Markets Ltd Flow Traders B.V. Goldman Sachs International HSBC Bank plc Jane Street Financial Limited JP Morgan Securities PLC Merrill Lynch International Morgan Stanley & Co International plc Optiver V.O.F RBC Europe Ltd Societe Generale Susquehanna International Securities Limited UBS AG UniCredit Bank AG Virtu Financial Ireland Limited
FR0011550177,London Stock Exchange,USD,0XC5,- -,- -,-
FR0011550177,Bolsa Mexicana de Valores,USD,-,ESD.MX ESDINAV=IHSM,ESDN MM IESD,BNP PARIBAS ARBITRAGE SG SECURITIES (PARIS) SUSQUEHANNA SUSQUEHANNA INTERNATIONAL SECURITIES
