symbol,isin,name,currency,size,domicile,exchange,instrument,ter,ticker,wkn
IE000MCVFK47,IE000MCVFK47,Xtrackers EUR Corporate Green Bond UCITS ETF 1C,EUR,144,Ireland,"gettex, XETRA, SIX Swiss Exchange, Borsa Italiana",ETF,0.25,XGBE,DBX0N7
IE00BG0J4841,IE00BG0J4841,iShares Digital Security UCITS ETF USD (Dist),USD,144,Ireland,"gettex, XETRA, London",ETF,0.4,IS4S,A2JNYG
IE00BDS67326,IE00BDS67326,VanEck J.P. Morgan EM Local Currency Bond UCITS ETF,USD,144,Ireland,"gettex, XETRA, London, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.3,EM1C,A2DQKN
IE000H3AH951,IE000H3AH951,UBS FTSE EPRA Nareit Developed Green UCITS ETF USD dis,USD,144,Ireland,"gettex, XETRA, SIX Swiss Exchange, Borsa Italiana",ETF,0.25,CSYZ,A40EWU
IE00BWK1SP74,IE00BWK1SP74,iShares MSCI EMU CHF Hedged UCITS ETF (Acc),CHF,144,Ireland,"gettex, SIX Swiss Exchange",ETF,0.38,SXR9,A14R3K
IE00BFM15T99,IE00BFM15T99,iShares Core MSCI Japan IMI UCITS ETF USD (Dist),USD,143,Ireland,"gettex, Euronext Amsterdam",ETF,0.12,36B2,A2N8RU
LU1525418726,LU1525418726,Amundi Global Corporate SRI 1-5Y UCITS ETF DR (C),USD,143,Luxembourg,"gettex, Euronext Paris, Borsa Italiana",ETF,0.2,ACU6,A2DG25
IE0001A541Y3,IE0001A541Y3,JPMorgan Japan Research Enhanced Index Equity (ESG) UCITS ETF JPY (acc),JPY,143,Ireland,"gettex, XETRA, SIX Swiss Exchange",ETF,0.25,JJEJ,A3DQMS
LU2023678282,LU2023678282,Amundi MSCI Disruptive Technology UCITS ETF Acc,USD,143,Luxembourg,"gettex, XETRA, London, Euronext Paris, SIX Swiss Exchange, Borsa Italiana",ETF,0.45,DRUP,LYX0ZG
IE00BG0TQC25,IE00BG0TQC25,Invesco UK Gilts UCITS ETF Dist,GBP,143,Ireland,"London, SIX Swiss Exchange",ETF,0.06,GLTP,A2PEM5
IE000FPWSL69,IE000FPWSL69,L&G Gerd Kommer Multifactor Equity UCITS ETF USD Distributing,USD,142,Ireland,"gettex, XETRA, SIX Swiss Exchange",ETF,0.45,K0MR,WELT0B
LU0533032859,LU0533032859,Amundi MSCI World Financials UCITS ETF EUR Acc,EUR,142,Luxembourg,"gettex, XETRA, Euronext Paris, Stuttgart, Borsa Italiana",ETF,0.3,LYPD,LYX0GL
LU2265794946,LU2265794946,UBS Solactive China Technology UCITS ETF hEUR acc,EUR,142,Luxembourg,"gettex, XETRA, Borsa Italiana",ETF,0.5,UIC1,A2QJ9P
IE000AZOUN82,IE000AZOUN82,Franklin MSCI World Catholic Principles UCITS ETF USD Capitalisation,USD,142,Ireland,"gettex, XETRA, London, Euronext Paris, SIX Swiss Exchange, Borsa Italiana",ETF,0.27,FLXA,A401XH
LU2439733507,LU2439733507,Amundi Global Aggregate SRI UCITS ETF DR Hedged EUR (C),EUR,141,Luxembourg,"gettex, XETRA",ETF,0.16,AHYD,A3DESC
IE000I7E6HL0,IE000I7E6HL0,HANetf Future of European Defence Screened UCITS ETF Acc,USD,141,Ireland,"gettex, XETRA, London, Euronext Paris, SIX Swiss Exchange, Borsa Italiana",ETF,0.39,8RMY,A414ST
IE00BJXT3H40,IE00BJXT3H40,UBS MSCI USA Socially Responsible UCITS ETF hGBP dis,GBP,141,Ireland,London,ETF,0.22,SRUG,A2PZBF
IE00BGV5VR99,IE00BGV5VR99,Xtrackers Future Mobility UCITS ETF 1C,USD,140,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.35,XMOV,A2N6LL
IE0004MNX2U1,IE0004MNX2U1,iShares USD Short Duration High Yield Corporate Bond UCITS ETF GBP Hedged (Dist),GBP,140,Ireland,London,ETF,0.47,SDHB,A41BTP
LU0292103651,LU0292103651,Xtrackers MSCI Europe Financials Screened UCITS ETF 1C 1C,EUR,140,Luxembourg,"gettex, XETRA, London, Stuttgart, Borsa Italiana",ETF,0.17,XS7R,DBX1SF
LU2491210618,LU2491210618,Ossiam Bloomberg Asia Pacific ex Japan PAB NR UCITS ETF 1C (EUR),EUR,139,Luxembourg,"gettex, XETRA, Euronext Paris, SIX Swiss Exchange",ETF,0.29,OP6E,A3DPX9
CH1184151731,CH1184151731,Hashdex Nasdaq Crypto Index Europe ETP,USD,139,Switzerland,"gettex, XETRA, Euronext Paris, SIX Swiss Exchange, Euronext Amsterdam",ETN,1.0,HDX1,A3GY1V
IE00BCLWRF22,IE00BCLWRF22,iShares MSCI EMU Large Cap UCITS ETF,EUR,139,Ireland,"gettex, XETRA, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.49,IS3G,A1W37Z
IE00B6YX5B26,IE00B6YX5B26,SPDR S&P Emerging Markets Dividend Aristocrats UCITS ETF (Dist),USD,138,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.55,SPYV,A1JKSZ
LU2343997487,LU2343997487,Amundi MSCI China ESG Selection UCITS ETF DR (C),USD,138,Luxembourg,"gettex, London, Euronext Paris, SIX Swiss Exchange",ETF,0.35,SADC,A3CR0T
IE00BK0TB144,IE00BK0TB144,iShares Global Corporate Bond UCITS ETF CHF Hedged (Acc),CHF,138,Ireland,SIX Swiss Exchange,ETF,0.25,CORC,A2PKUQ
LU1681037518,LU1681037518,Amundi Italy MIB ESG UCITS ETF,EUR,138,Luxembourg,"gettex, Euronext Paris, Borsa Italiana",ETF,0.18,X13H,A2H561
IE00BQQ3Q067,IE00BQQ3Q067,WisdomTree Emerging Markets Equity Income UCITS ETF,USD,138,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.46,WTEI,A12HUR
IE00BF2QSQ20,IE00BF2QSQ20,iShares Edge MSCI USA Quality Factor UCITS ETF USD (Dist),USD,137,Ireland,"gettex, London",ETF,0.2,IS38,A2JAE2
IE00B1XNH568,IE00B1XNH568,iShares FTSE MIB UCITS ETF EUR (Dist),EUR,136,Ireland,"gettex, London, Borsa Italiana",ETF,0.35,2B7V,A0MZWP
DE000A0H08R2,DE000A0H08R2,iShares STOXX Europe 600 Telecommunications UCITS ETF (DE),EUR,136,Germany,"gettex, XETRA, Stuttgart, SIX Swiss Exchange",ETF,0.47,EXV2,A0H08R
LU1459802168,LU1459802168,UBS Core BBG TIPS 1-10 UCITS ETF hCHF acc,CHF,136,Luxembourg,SIX Swiss Exchange,ETF,0.11,TIP1S,A2APA0
IE000J0LN0R5,IE000J0LN0R5,Amundi S&P Global Energy Carbon Reduced UCITS ETF DR EUR (A),EUR,136,Ireland,"gettex, XETRA, Euronext Paris, Borsa Italiana",ETF,0.18,WELN,A3DSS8
DE0005933949,DE0005933949,iShares STOXX Europe 50 UCITS ETF (DE),EUR,136,Germany,"gettex, XETRA, Stuttgart",ETF,0.52,EXW3,593394
LU0486851024,LU0486851024,Xtrackers MSCI Europe Value UCITS ETF 1C,EUR,136,Luxembourg,"gettex, XETRA, Stuttgart",ETF,0.15,D5BL,DBX0FK
IE00BK8JH525,IE00BK8JH525,SPDR Bloomberg Emerging Markets Local Bond UCITS ETF EUR Hedged (Acc),EUR,135,Ireland,"gettex, XETRA, Borsa Italiana",ETF,0.6,SPFD,A2PUE9
DE000TMG0LD6,DE000TMG0LD6,boerse.de Gold ETC,EUR,135,Germany,"gettex, Stuttgart",ETC,0.0,TMGD,TMG0LD
IE00BD8D5H32,IE00BD8D5H32,PIMCO Advantage Euro Short-Term High Yield Corporate Bond UCITS ETF (Dist),EUR,135,Ireland,"gettex, XETRA, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.45,EUHI,A2DLP2
IE000ZIJ5B20,IE000ZIJ5B20,Amundi S&P Global Consumer Staples ESG UCITS ETF DR EUR (A),EUR,135,Ireland,"gettex, XETRA, Euronext Paris, Borsa Italiana",ETF,0.18,WELW,A3DSS6
LU2673523564,LU2673523564,Xtrackers II Target Maturity Sept 2033 EUR Corporate Bond UCITS ETF 1D,EUR,135,Luxembourg,"gettex, XETRA, Borsa Italiana",ETF,0.12,XB33,DBX0VD
LU1875395870,LU1875395870,Xtrackers Nikkei 225 UCITS ETF 2D EUR Hedged,EUR,134,Luxembourg,"gettex, XETRA, Stuttgart, Borsa Italiana",ETF,0.19,XDJE,DBX0Q9
LU0292109187,LU0292109187,Xtrackers MSCI Taiwan UCITS ETF 1C,USD,134,Luxembourg,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.65,DBX5,DBX1MT
IE00B1W57M07,IE00B1W57M07,iShares BIC 50 UCITS ETF USD (Dist),USD,134,Ireland,"gettex, XETRA, London, Stuttgart, Euronext Amsterdam",ETF,0.74,IQQ9,A0MR61
LU1481203070,LU1481203070,BNP Paribas Easy MSCI Japan Min TE UCITS ETF EUR Hedged,EUR,134,Luxembourg,"gettex, XETRA, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.15,EJAH,A2DJG1
LU1079842321,LU1079842321,Ossiam Shiller Barclays CAPE® Europe Sector Value TR UCITS ETF 1C (EUR),EUR,134,Luxembourg,"gettex, XETRA, London, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.65,EUPE,A116QX
DE000ETFL250,DE000ETFL250,Deka STOXX Europe 50® UCITS ETF ,EUR,133,Germany,"gettex, XETRA, Stuttgart",ETF,0.19,EL4Y,ETFL25
LU1681042948,LU1681042948,Amundi PEA MSCI USA ESG Selection UCITS ETF - USD,USD,133,Luxembourg,"gettex, London, Euronext Paris, SIX Swiss Exchange",ETF,0.35,XAMX,A2H57E
IE00BSJCQV56,IE00BSJCQV56,SPDR FTSE EPRA Europe ex UK Real Estate UCITS ETF,EUR,133,Ireland,"gettex, XETRA, Stuttgart, SIX Swiss Exchange",ETF,0.3,ZPRP,A14P7G
IE00B23LNQ02,IE00B23LNQ02,Invesco FTSE RAFI All World 3000 UCITS ETF,USD,132,Ireland,"gettex, XETRA, London, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.39,PSWD,A0M2EN
IE00BM8QS095,IE00BM8QS095,Invesco MSCI China Technology All Shares Stock Connect UCITS ETF Acc,USD,132,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.49,ICNT,A3CMY8
IE000E66LX20,IE000E66LX20,AXA IM ACT Climate Equity UCITS ETF EUR Hedged Acc,EUR,132,Ireland,"gettex, XETRA, Borsa Italiana",ETF,0.7,ACLE,A3DHNM
IE000SNWS0L0,IE000SNWS0L0,iShares MSCI ACWI Screened UCITS ETF USD (Acc),USD,132,Ireland,"gettex, XETRA, Euronext Amsterdam",ETF,0.2,IG3A,A41ARE
IE00BYSZ6062,IE00BYSZ6062,SPDR Bloomberg 10+ Year Euro Government Bond UCITS ETF,EUR,132,Ireland,"gettex, XETRA, Stuttgart, Borsa Italiana",ETF,0.15,SYBV,A2ACRK
IE00BYSX4739,IE00BYSX4739,Fidelity Emerging Markets Quality Income UCITS ETF INC-USD,USD,132,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.5,FYEQ,A2PQDR
LU1953137681,LU1953137681,BNP Paribas Easy MSCI EMU SRI S-Series PAB 5% Capped UCITS ETF,EUR,132,Luxembourg,"gettex, XETRA, Euronext Paris, SIX Swiss Exchange, Borsa Italiana",ETF,0.25,EMUS,A2PP8D
FR0011720911,FR0011720911,Amundi MSCI China A UCITS ETF Acc,USD,132,France,"gettex, XETRA, London, Euronext Paris, SIX Swiss Exchange, Borsa Italiana",ETF,0.35,CNAA,LYX0SL
IE00BL0BMZ89,IE00BL0BMZ89,VanEck Morningstar Global Wide Moat UCITS ETF,USD,132,Ireland,"gettex, XETRA, London, Euronext Paris, SIX Swiss Exchange, Borsa Italiana",ETF,0.52,VVGM,A2P6EP
LU1390062831,LU1390062831,Amundi US Inflation Expectations 10Y UCITS ETF Acc,USD,131,Luxembourg,"gettex, XETRA, London, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.25,UINF,LYX0U5
LU1048315243,LU1048315243,UBS BBG US Liquid Corp 1-5 UCITS ETF hEUR acc,EUR,131,Luxembourg,"gettex, XETRA, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.19,UEF8,A110QS
IE00BD5FCF91,IE00BD5FCF91,SPDR FTSE UK All Share UCITS ETF,GBP,131,Ireland,"XETRA, London, SIX Swiss Exchange",ETF,0.2,ZPRD,A2JHMP
LU2533812058,LU2533812058,BNP Paribas Easy EUR Corporate Bond SRI Fossil Free Ultrashort Duration UCITS ETF Acc,EUR,131,Luxembourg,"gettex, XETRA, London, Euronext Paris, Borsa Italiana",ETF,0.1,BJLI,A3D4LE
IE00BN92ZL31,IE00BN92ZL31,iShares MSCI World Paris-Aligned Climate UCITS ETF USD (Dist),USD,130,Ireland,"gettex, Euronext Amsterdam",ETF,0.2,AYEF,A2QR13
IE0009TJ5T70,IE0009TJ5T70,JPMorgan Carbon Transition Global Equity (CTB) UCITS ETF EUR (acc),EUR,130,Ireland,"gettex, XETRA, Borsa Italiana",ETF,0.19,JPEC,A40JGD
LU0962078753,LU0962078753,Xtrackers II Global Inflation-Linked Bond UCITS ETF 1D - EUR Hedged,EUR,130,Luxembourg,"gettex, XETRA, Stuttgart, Borsa Italiana",ETF,0.2,XGII,DBX0N9
IE00BGQYRQ28,IE00BGQYRQ28,Xtrackers MSCI USA Consumer Staples UCITS ETF 1D,USD,130,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange",ETF,0.12,XUCS,A1W9KC
IE0000MMQ5M5,IE0000MMQ5M5,Xtrackers MSCI USA ESG UCITS ETF 2C - EUR Hedged,EUR,130,Ireland,"gettex, XETRA, Borsa Italiana",ETF,0.2,XZME,DBX0RX
IE000IAXNM41,IE000IAXNM41,iShares Europe Defence UCITS ETF EUR (Acc),EUR,130,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Euronext Amsterdam",ETF,0.35,DFNC,A417HK
IE000BZXJJ24,IE000BZXJJ24,iShares iBonds Dec 2030 Term USD Corporate UCITS ETF USD (Dist),USD,130,Ireland,"gettex, Euronext Paris, SIX Swiss Exchange, Euronext Amsterdam",ETF,0.12,30ID,A3EK6C
LU0429458895,LU0429458895,Xtrackers II US Treasuries 1-3 UCITS ETF 1D,USD,130,Luxembourg,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.06,D5BE,DBX0CU
IE000YMQ2SC9,IE000YMQ2SC9,L&G Corporate Bond ex-Banks Higher Ratings 0-2Y UCITS ETF EUR Hedged Acc,EUR,129,Ireland,"gettex, XETRA, SIX Swiss Exchange, Borsa Italiana",ETF,0.15,XBHE,A40E7Q
IE00BKW9SV11,IE00BKW9SV11,Invesco GBP Corporate Bond Screened & Tilted UCITS ETF Dist,GBP,129,Ireland,London,ETF,0.1,IGBE,A2PX9Y
IE00BZ2GV965,IE00BZ2GV965,UBS CMCI ex-Agriculture SF UCITS ETF USD acc,USD,129,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange",ETF,0.34,UEQU,A141AP
IE00BKLF1R75,IE00BKLF1R75,WisdomTree Battery Solutions UCITS ETF USD Acc,USD,129,Ireland,"gettex, XETRA, London, Euronext Paris, SIX Swiss Exchange, Borsa Italiana",ETF,0.4,W1TA,A2PUJK
IE000WGK3YY5,IE000WGK3YY5,JPMorgan Europe Research Enhanced Index Equity (ESG) UCITS ETF EUR (dist),EUR,129,Ireland,"gettex, XETRA, London",ETF,0.25,JRED,A3CYEH
IE000C692SN6,IE000C692SN6,HSBC MSCI World Small Cap Screened UCITS ETF USD (Acc),USD,129,Ireland,"gettex, XETRA, London, Euronext Paris, SIX Swiss Exchange",ETF,0.25,H41G,A3DUNV
IE000M02BVY5,IE000M02BVY5,Goldman Sachs EUR High Yield Bond Active UCITS ETF CLASS EUR (Dist),EUR,128,Ireland,"gettex, XETRA, SIX Swiss Exchange, Borsa Italiana",ETF,0.35,GXHY,A40UC3
LU1390062245,LU1390062245,Amundi Euro Inflation Expectations 2-10Y UCITS ETF Acc,EUR,128,Luxembourg,"gettex, XETRA, London, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.25,EUIN,LYX0U6
IE00BF59RW70,IE00BF59RW70,JPMorgan EUR Corporate Bond 1-5 yr Research Enhanced Index (ESG) UCITS ETF,EUR,128,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.04,JER5,A2N76E
GB00B15KYH63,GB00B15KYH63,WisdomTree Agriculture,USD,128,Jersey,"gettex, XETRA, London, Euronext Paris, Borsa Italiana",ETC,0.49,OD7U,A0KRK8
IE00BLDGHT92,IE00BLDGHT92,UBS Euro Equity Defensive Put Write SF UCITS ETF EUR acc,EUR,128,Ireland,"gettex, XETRA, SIX Swiss Exchange",ETF,0.21,UIQ4,A2P2Z9
IE00BPRCH686,IE00BPRCH686,Invesco JPX-Nikkei 400 UCITS ETF,JPY,128,Ireland,"gettex, XETRA, London, Borsa Italiana",ETF,0.19,SMLN,A119GW
XS2353177293,XS2353177293,HANetf SparkChange Physical Carbon EUA ETC,EUR,128,Ireland,"gettex, XETRA, London, Borsa Italiana",ETC,0.89,FCO2,A3GSS6
IE00BG0J4B71,IE00BG0J4B71,iShares Broad EUR High Yield Corporate Bond UCITS ETF EUR (Dist),EUR,128,Ireland,"gettex, XETRA, SIX Swiss Exchange",ETF,0.2,EH1Y,A2JMZE
IE0006HMLPV6,IE0006HMLPV6,JPMorgan US Research Enhanced Index Equity SRI Paris Aligned UCITS ETF EUR Hedged (acc),EUR,128,Ireland,"gettex, XETRA, SIX Swiss Exchange, Borsa Italiana",ETF,0.2,JSHE,A3D5KT
LU0328476410,LU0328476410,Xtrackers S&P Select Frontier Swap UCITS ETF 1C,USD,127,Luxembourg,"gettex, XETRA, London, Stuttgart, Borsa Italiana",ETF,0.95,DX2Z,DBX1A9
IE00BKSBGT50,IE00BKSBGT50,Fidelity Europe Equity Research Enhanced UCITS ETF ACC-Euro,EUR,127,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.25,FEUR,A2P0ZP
LU2976314463,LU2976314463,Eurizon YIS MSCI Pacific ex Japan Universal UCITS ETF EUR (Acc),EUR,127,Luxembourg,Borsa Italiana,ETF,0.19,YIPU,A419D0
IE00BF1QPJ56,IE00BF1QPJ56,SPDR Bloomberg Global Aggregate Bond UCITS ETF GBP Hedged,GBP,127,Ireland,"XETRA, London",ETF,0.1,SPFB,A2H8NN
LU2023678878,LU2023678878,Amundi MSCI Digital Economy UCITS ETF Acc,USD,126,Luxembourg,"gettex, XETRA, London, Euronext Paris, SIX Swiss Exchange, Borsa Italiana",ETF,0.45,EBUY,LYX0ZH
XS2427355958,XS2427355958,WisdomTree S&P 500,USD,126,Ireland,Borsa Italiana,ETC,0.05,WSPX,
LU1681038839,LU1681038839,Amundi Russell 2000 UCITS ETF USD,USD,126,Luxembourg,"gettex, London, Euronext Paris, SIX Swiss Exchange",ETF,0.35,18MR,A2H583
DE000ETFL094,DE000ETFL094,Deka MSCI USA Large Cap UCITS ETF,USD,125,Germany,"gettex, XETRA, Stuttgart",ETF,0.3,EL4I,ETFL09
IE00BDDRDY39,IE00BDDRDY39,JPMorgan USD Emerging Markets Sovereign Bond UCITS ETF - EUR Hedged (acc),EUR,125,Ireland,"gettex, XETRA, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.39,JMBE,A2JQ3G
IE00BYSZ5R67,IE00BYSZ5R67,SPDR Bloomberg 3-7 Year US Treasury Bond UCITS ETF,USD,125,Ireland,"gettex, XETRA, London, Stuttgart, Borsa Italiana",ETF,0.15,SPP3,A2ACRL
LU1407890976,LU1407890976,Amundi US Treasury Bond Long Dated UCITS ETF EUR Hedged Dist,EUR,125,Luxembourg,Borsa Italiana,ETF,0.1,U10H,LYX00A
LU2993390769,LU2993390769,BNP Paribas Easy S&P 500 II UCITS ETF EUR (Acc),EUR,125,Luxembourg,"gettex, XETRA, Euronext Paris, Borsa Italiana",ETF,0.08,EDED,A4171E
LU1681041031,LU1681041031,Amundi Floating Rate USD Corporate ESG UCITS ETF EUR Hedged (C),EUR,125,Luxembourg,"gettex, XETRA, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.2,FRNH,A2H59D
LU1242369327,LU1242369327,Xtrackers MSCI Europe UCITS ETF 1D,USD,124,Luxembourg,"gettex, XETRA, Stuttgart",ETF,0.12,XIEE,DBX0P1
XS3022291473,XS3022291473,WisdomTree Enhanced Commodity Carry,USD,124,Ireland,"gettex, XETRA, London, Borsa Italiana",ETC,0.34,CRRY,
IE00BFYN8Y92,IE00BFYN8Y92,HANetf EMQQ Emerging Markets Internet UCITS ETF,USD,124,Ireland,"gettex, XETRA, London, Euronext Paris, SIX Swiss Exchange, Borsa Italiana",ETF,0.86,EMQQ,A2JR0G
LU0292109344,LU0292109344,Xtrackers MSCI Brazil UCITS ETF 1C 1C,USD,123,Luxembourg,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.25,XMBR,DBX1MR
IE00BX7RR706,IE00BX7RR706,UBS Factor MSCI USA Prime Value Screened UCITS ETF USD dis,USD,123,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.25,UBUS,A14XL9
IE000UZCJS58,IE000UZCJS58,Xtrackers World Net Zero Pathway Paris Aligned UCITS ETF 1C 1C,USD,123,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.19,XNZW,DBX0RU
DE000A0D8Q23,DE000A0D8Q23,iShares ATX UCITS ETF (DE),EUR,123,Germany,"gettex, XETRA, Stuttgart",ETF,0.32,EXXX,A0D8Q2
IE00BMCZLH06,IE00BMCZLH06,iShares USD Development Bank Bonds UCITS ETF EUR Hedged (Acc),EUR,123,Ireland,"gettex, XETRA",ETF,0.18,UEEG,A2QA0V
IE00BKFB6K94,IE00BKFB6K94,UBS MSCI China A SF UCITS ETF USD acc,USD,123,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.24,CNUA,A2PRV8
IE00B622SG73,IE00B622SG73,PIMCO Sterling Short Maturity UCITS ETF Dist,GBP,123,Ireland,"gettex, London",ETF,0.19,PJSD,A1JBLF
IE00BNDS1R53,IE00BNDS1R53,Vanguard ESG Global Corporate Bond UCITS ETF CHF Hedged Accumulating,CHF,122,Ireland,SIX Swiss Exchange,ETF,0.15,V3GX,A2QL8Y
IE00BKWQ0K51,IE00BKWQ0K51,SPDR MSCI Europe Technology UCITS ETF,EUR,122,Ireland,"gettex, XETRA, London, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.18,SPYK,A1191U
LU1681043912,LU1681043912,Amundi MSCI China Tech UCITS ETF EUR Acc,EUR,122,Luxembourg,"gettex, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.55,18MG,A2H57J
IE000KL4O2Z8,IE000KL4O2Z8,HSBC PLUS World Equity Income Quant Active UCITS ETF USD Dist,USD,122,Ireland,"gettex, XETRA, London, Borsa Italiana",ETF,0.25,H415,A418NG
IE00BN4Q0X77,IE00BN4Q0X77,UBS MSCI Japan Climate Paris Aligned UCITS ETF JPY acc,JPY,122,Ireland,"gettex, XETRA, SIX Swiss Exchange, Borsa Italiana",ETF,0.12,AW15,A2QNQP
LU2059756325,LU2059756325,Amundi MSCI EMU ESG Selection UCITS ETF DR - EUR (D),EUR,122,Luxembourg,"gettex, Euronext Paris",ETF,0.25,10A9,A2PTYW
IE00BLSNMW37,IE00BLSNMW37,Invesco Global Buyback Achievers UCITS ETF,USD,122,Ireland,"gettex, XETRA, London, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.39,BBCK,A114UD
IE00BFMKQC67,IE00BFMKQC67,Xtrackers USD Corporate Bond UCITS ETF 1C,USD,122,Ireland,XETRA,ETF,0.12,XDCC,A2JNWP
IE0003NQ0IY5,IE0003NQ0IY5,Xtrackers MSCI World Quality ESG UCITS ETF 1C 1C,USD,122,Ireland,"gettex, XETRA, London, Borsa Italiana",ETF,0.25,XWEQ,DBX0TV
IE00B3VPKB53,IE00B3VPKB53,Invesco US Utilities Sector UCITS ETF,USD,121,Ireland,"gettex, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.14,SMLX,A0YHMH
DE0005933980,DE0005933980,iShares STOXX Europe Large 200 UCITS ETF (DE),EUR,121,Germany,"gettex, XETRA, Stuttgart",ETF,0.21,EXSC,593398
LU2365458814,LU2365458814,BNP Paribas Easy JPM ESG Green Social & Sustainability IG EUR Bond UCITS ETF Acc,EUR,121,Luxembourg,"gettex, XETRA, Euronext Paris, SIX Swiss Exchange, Borsa Italiana",ETF,0.25,ASRQ,A3C9H5
DE000ETFL318,DE000ETFL318,Deka MSCI Japan Climate Change ESG UCITS ETF,EUR,121,Germany,"gettex, XETRA, Stuttgart",ETF,0.25,EL45,ETFL31
LU3046617984,LU3046617984,Ossiam MSCI Europe UCITS ETF 1C/A (EUR),EUR,121,Luxembourg,"gettex, XETRA, Euronext Paris",ETF,0.12,MEUR,A416J6
IE00BKWQ0C77,IE00BKWQ0C77,SPDR MSCI Europe Consumer Discretionary UCITS ETF,EUR,120,Ireland,"gettex, XETRA, London, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.18,SPYR,A1191M
IE000JKS50V3,IE000JKS50V3,Amundi S&P Global Health Care ESG UCITS ETF DR EUR (D),EUR,120,Ireland,"gettex, XETRA",ETF,0.18,WELG,A3DSTD
IE000YASIPS3,IE000YASIPS3,AXA IM MSCI Europe Equity PAB UCITS ETF EUR Acc,EUR,120,Ireland,"gettex, XETRA, SIX Swiss Exchange, Borsa Italiana",ETF,0.14,AIME,A3EYV2
IE00BCHWNQ94,IE00BCHWNQ94,Xtrackers MSCI World Screened UCITS ETF 1D,USD,120,Ireland,"gettex, XETRA, London, Stuttgart, Borsa Italiana",ETF,0.19,XDWY,A1W3F6
IE00B539F030,IE00B539F030,iShares MSCI UK UCITS ETF (Acc),GBP,120,Ireland,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana",ETF,0.33,SXR3,A0YEDT
DE000A0Q4R69,DE000A0Q4R69,iShares DAX ESG UCITS ETF (DE),EUR,119,Germany,"gettex, XETRA, SIX Swiss Exchange",ETF,0.12,EXIA,A0Q4R6
IE00BF0BCP69,IE00BF0BCP69,L&G All Commodities UCITS ETF,USD,119,Ireland,"gettex, XETRA, London, SIX Swiss Exchange",ETF,0.15,ETLF,A2DQ7M
LU1291109616,LU1291109616,BNP Paribas Easy Energy & Metals Enhanced Roll UCITS ETF EUR,EUR,119,Luxembourg,"gettex, XETRA, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.39,GSDE,A2AE6P
IE000L2SA8K5,IE000L2SA8K5,Invesco NASDAQ-100 Equal Weight UCITS ETF Acc,USD,119,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.2,EWQA,A3EE27
